WI06 TVD02 TVD06 TVD03 PT1000_1 "Master clock"
2667 28.0625 26.3125 27.8125 28.0625 48065.24
2667 28.0 26.3125 27.8125 28.0625 48070.29
2667 28.0 26.3125 27.8125 28.0625 48075.41
2667 28.0 26.3125 27.8125 28.0625 48080.41
2667 28.0 26.3125 27.8125 28.0625 48085.44
2667 28.0 26.3125 27.8125 28.0625 48090.48
2667 28.0 26.3125 27.8125 28.0625 48095.53
2667 28.0625 26.3125 27.8125 28.0625 48100.58
2667 28.0 26.3125 27.8125 28.0625 48105.63
2667 28.0 26.3125 27.8125 28.0625 48110.68
2667 28.0 26.3125 27.8125 28.0625 48115.72
2667 28.0 26.3125 27.8125 28.0625 48120.77
2667 28.0 26.3125 27.8125 28.0625 48125.82
2667 28.0 26.3125 27.8125 28.0625 48130.86
2667 28.0 26.3125 27.8125 28.0625 48135.91
2667 28.0 26.3125 27.8125 28.0625 48140.96
2667 28.0 26.3125 27.8125 28.0625 48146.01
2667 28.0 26.3125 27.8125 28.0625 48151.06
2667 28.0 26.3125 27.8125 28.0625 48156.11
2667 28.0 26.3125 27.8125 28.0625 48161.35
2667 28.0 26.3125 27.8125 28.0625 48166.35
2667 28.0 26.3125 27.75 28.0625 48171.35
2667 28.0 26.3125 27.75 28.0625 48176.38
2667 28.0 26.3125 27.75 28.0625 48181.43
2667 28.0 26.3125 27.75 28.0625 48186.47
2667 28.0 26.3125 27.75 28.0625 48191.52
2667 28.0 26.3125 27.75 28.0625 48196.57
2667 28.0 26.3125 27.75 28.0625 48201.62
2667 28.0 26.3125 27.8125 28.0625 48206.66
2667 28.0 26.3125 27.75 28.0625 48211.71
2667 28.0 26.3125 27.75 28.0625 48216.76
2667 28.0 26.3125 27.75 28.0 48221.82
2667 28.0 26.3125 27.75 28.0625 48226.86
2667 28.0 26.3125 27.75 28.0 48231.91
2667 28.0 26.3125 27.75 28.0625 48236.95
2667 28.0 26.3125 27.75 28.0625 48242.0
2667 28.0 26.3125 27.8125 28.0625 48247.05
2667 28.0 26.3125 27.75 28.0 48252.3
2667 28.0 26.3125 27.75 28.0 48257.35
2667 28.0 26.3125 27.75 28.0625 48262.4
2667 27.9375 26.3125 27.75 28.0625 48267.46
2667 27.9375 26.3125 27.75 28.0625 48272.51
2667 27.9375 26.3125 27.75 28.0 48277.56
2667 28.0 26.3125 27.75 28.0 48282.61
2667 28.0 26.3125 27.75 28.0 48287.66
2667 28.0 26.3125 27.75 28.0 48292.71
2667 28.0 26.3125 27.75 28.0 48297.76
2667 28.0 26.3125 27.75 28.0 48302.81
2667 27.9375 26.3125 27.75 28.0625 48307.85
2667 27.9375 26.3125 27.75 28.0 48312.9
2667 27.9375 26.3125 27.75 28.0 48317.95
2667 27.9375 26.3125 27.75 28.0 48322.99
2667 27.9375 26.3125 27.75 28.0 48328.04
2667 27.9375 26.3125 27.75 28.0 48333.08
2667 27.9375 26.3125 27.75 28.0 48338.13
2667 27.9375 26.3125 27.75 28.0 48343.17
2667 27.9375 26.3125 27.75 28.0 48348.22
2667 27.9375 26.3125 27.75 28.0 48353.26
2667 27.9375 26.3125 27.75 28.0 48358.32
2667 27.9375 26.3125 27.75 28.0 48363.37
2667 27.9375 26.3125 27.75 28.0 48368.44
2667 27.9375 26.25 27.75 28.0 48373.49
2667 27.9375 26.3125 27.75 28.0 48378.53
2667 27.9375 26.25 27.6875 28.0 48383.58
2667 27.9375 26.3125 27.75 28.0 48388.63
2667 27.9375 26.3125 27.75 28.0 48393.68
2667 27.9375 26.3125 27.75 28.0 48398.73
2667 27.9375 26.3125 27.75 28.0 48403.78
2667 27.9375 26.3125 27.6875 28.0 48408.83
2667 27.9375 26.3125 27.75 28.0 48413.88
2667 27.9375 26.3125 27.6875 28.0 48418.93
2667 27.9375 26.3125 27.6875 28.0 48423.98
2667 27.9375 26.3125 27.6875 28.0 48429.02
2667 27.9375 26.3125 27.6875 28.0 48434.07
2667 27.9375 26.25 27.75 28.0 48439.12
2667 27.9375 26.3125 27.6875 28.0 48444.16
2667 27.9375 26.25 27.75 28.0 48449.21
2667 27.9375 26.3125 27.6875 28.0 48454.27
2667 27.9375 26.3125 27.6875 28.0 48459.32
2667 27.9375 26.3125 27.6875 28.0 48464.36
2667 27.9375 26.25 27.75 28.0 48469.41
2667 27.9375 26.25 27.6875 28.0 48474.45
2667 27.9375 26.25 27.6875 28.0 48479.5
2667 27.9375 26.25 27.6875 28.0 48484.55
2667 27.9375 26.25 27.6875 28.0 48489.6
2667 27.875 26.25 27.6875 28.0 48494.64
2667 27.9375 26.25 27.6875 28.0 48499.68
2667 27.9375 26.25 27.6875 27.9375 48504.73
2667 27.9375 26.25 27.6875 28.0 48509.78
2667 27.9375 26.25 27.6875 28.0 48514.83
2667 27.9375 26.25 27.6875 27.9375 48519.87
2667 27.9375 26.25 27.6875 27.9375 48524.92
2667 27.875 26.25 27.6875 28.0 48529.96
2667 27.9375 26.25 27.6875 28.0 48535.02
2667 27.875 26.25 27.6875 27.9375 48540.07
2667 27.9375 26.25 27.6875 27.9375 48545.11
2667 27.9375 26.25 27.6875 27.9375 48550.16
2667 27.9375 26.25 27.6875 27.9375 48555.2
2667 27.9375 26.25 27.6875 27.9375 48560.25
2667 27.9375 26.25 27.6875 27.9375 48565.31
2667 27.9375 26.25 27.6875 27.9375 48570.41
2667 27.875 26.25 27.6875 27.9375 48575.41
2667 27.875 26.25 27.6875 27.9375 48580.44
2667 27.875 26.25 27.6875 27.9375 48585.5
2667 27.875 26.25 27.6875 27.875 48590.55
2667 27.9375 26.25 27.6875 27.9375 48595.6
2667 27.875 26.25 27.6875 27.9375 48600.66
2667 27.875 26.25 27.6875 27.9375 48605.71
2667 27.875 26.25 27.6875 27.9375 48610.75
2667 27.9375 26.25 27.6875 27.9375 48615.8
2667 27.875 26.25 27.6875 27.9375 48620.85
2667 27.875 26.25 27.6875 27.9375 48625.9
2667 27.875 26.25 27.6875 27.9375 48630.95
2667 27.875 26.25 27.625 27.9375 48635.99
2667 27.9375 26.25 27.6875 27.875 48641.03
2667 27.875 26.25 27.6875 27.875 48646.08
2667 27.875 26.25 27.6875 27.9375 48651.13
2667 27.875 26.25 27.6875 27.9375 48656.35
2667 27.875 26.25 27.6875 27.9375 48661.35
2667 27.875 26.25 27.6875 27.875 48666.35
2667 27.875 26.25 27.6875 27.9375 48671.35
2667 27.875 26.25 27.625 27.9375 48676.36
2667 27.875 26.25 27.625 27.9375 48681.41
2667 27.875 26.25 27.625 27.9375 48686.46
2667 27.875 26.25 27.6875 27.9375 48691.5
2667 27.875 26.25 27.6875 27.875 48696.54
2667 27.875 26.25 27.625 27.875 48701.59
2667 27.875 26.25 27.625 27.875 48706.64
2667 27.875 26.25 27.625 27.875 48711.69
2667 27.875 26.25 27.625 27.875 48716.73
2667 27.875 26.25 27.6875 27.875 48721.78
2667 27.875 26.25 27.6875 27.875 48726.82
2667 27.875 26.25 27.625 27.875 48731.87
2667 27.875 26.25 27.6875 27.875 48736.91
2667 27.875 26.25 27.625 27.875 48741.97
2667 27.875 26.25 27.625 27.9375 48747.02
2667 27.875 26.25 27.625 27.875 48752.07
2667 27.875 26.25 27.625 27.875 48757.12
2667 27.875 26.25 27.625 27.875 48762.17
2667 27.875 26.25 27.625 27.875 48767.22
2667 27.875 26.1875 27.625 27.875 48772.27
2667 27.875 26.25 27.625 27.875 48777.32
2667 27.875 26.25 27.625 27.875 48782.36
2667 27.875 26.1875 27.625 27.875 48787.42
2667 27.875 26.25 27.625 27.875 48792.47
2667 27.875 26.25 27.625 27.875 48797.51
2667 27.8125 26.1875 27.625 27.875 48802.55
2667 27.875 26.1875 27.625 27.875 48807.6
2667 27.875 26.1875 27.625 27.875 48812.66
2667 27.875 26.1875 27.625 27.875 48817.7
2667 27.8125 26.25 27.6875 27.875 48822.75
2667 27.8125 26.1875 27.625 27.875 48827.8
2667 27.875 26.1875 27.625 27.875 48832.85
2667 27.8125 26.1875 27.625 27.875 48837.89
2667 27.8125 26.1875 27.625 27.875 48842.94
2667 27.875 26.1875 27.625 27.875 48847.99
2667 27.8125 26.1875 27.625 27.875 48853.04
2667 27.8125 26.1875 27.625 27.875 48858.09
2667 27.8125 26.1875 27.625 27.875 48863.14
2667 27.875 26.1875 27.625 27.875 48868.19
2667 27.8125 26.1875 27.625 27.875 48873.23
2667 27.8125 26.1875 27.625 27.875 48878.29
2667 27.8125 26.1875 27.625 27.875 48883.33
2667 27.8125 26.1875 27.625 27.875 48888.38
2667 27.8125 26.1875 27.625 27.875 48893.43
2667 27.8125 26.1875 27.625 27.875 48898.47
2667 27.8125 26.1875 27.625 27.875 48903.52
2667 27.8125 26.1875 27.625 27.875 48908.57
2667 27.875 26.1875 27.625 27.875 48913.61
2667 27.8125 26.1875 27.625 27.875 48918.66
2667 27.8125 26.1875 27.5625 27.8125 48923.71
2667 27.8125 26.1875 27.625 27.875 48928.76
2667 27.8125 26.1875 27.625 27.875 48933.81
2667 27.8125 26.1875 27.5625 27.875 48938.85
2667 27.8125 26.1875 27.625 27.875 48943.9
2667 27.8125 26.1875 27.625 27.8125 48948.95
2667 27.8125 26.1875 27.625 27.875 48954.0
2667 27.8125 26.1875 27.625 27.8125 48959.05
2667 27.8125 26.1875 27.5625 27.8125 48964.11
2667 27.8125 26.1875 27.625 27.875 48969.15
2667 27.8125 26.1875 27.625 27.8125 48974.2
2667 27.8125 26.1875 27.625 27.875 48979.25
2667 27.8125 26.1875 27.625 27.8125 48984.3
2667 27.8125 26.1875 27.5625 27.8125 48989.35
2667 27.8125 26.1875 27.625 27.8125 48994.39
2667 27.8125 26.1875 27.625 27.875 48999.44
2667 27.8125 26.1875 27.5625 27.8125 49004.5
2667 27.8125 26.1875 27.5625 27.8125 49009.54
2667 27.8125 26.1875 27.5625 27.8125 49014.58
2667 27.8125 26.1875 27.5625 27.8125 49019.66
2667 27.8125 26.1875 27.5625 27.8125 49024.7
2667 27.8125 26.125 27.5625 27.8125 49029.76
2667 27.8125 26.1875 27.5625 27.8125 49034.8
2667 27.8125 26.125 27.5625 27.8125 49039.84
2667 27.8125 26.1875 27.5625 27.8125 49044.88
2667 27.8125 26.125 27.5625 27.8125 49049.94
2667 27.8125 26.1875 27.5625 27.8125 49054.97
2667 27.75 26.1875 27.5625 27.8125 49060.02
2667 27.8125 26.125 27.5625 27.8125 49065.07
2667 27.75 26.1875 27.5625 27.8125 49070.13
2667 27.8125 26.1875 27.5625 27.8125 49075.17
2667 27.8125 26.125 27.5625 27.8125 49080.22
2667 27.8125 26.125 27.5625 27.8125 49085.27
2667 27.8125 26.1875 27.5625 27.8125 49090.32
2667 27.75 26.1875 27.5625 27.8125 49095.41
2667 27.8125 26.1875 27.5625 27.8125 49100.52
2667 27.8125 26.1875 27.5625 27.8125 49105.57
2667 27.8125 26.1875 27.5625 27.8125 49110.61
2667 27.8125 26.1875 27.5625 27.8125 49115.66
2667 27.75 26.1875 27.5625 27.8125 49120.71
2667 27.75 26.125 27.5625 27.8125 49125.76
2667 27.75 26.125 27.5625 27.8125 49130.8
2667 27.75 26.125 27.5625 27.8125 49135.85
2667 27.8125 26.1875 27.5625 27.8125 49140.9
2667 27.75 26.125 27.5625 27.8125 49145.94
2667 27.75 26.125 27.5625 27.8125 49150.99
2667 27.75 26.125 27.5625 27.8125 49156.03
2667 27.75 26.125 27.5625 27.8125 49161.08
2667 27.75 26.125 27.5625 27.8125 49166.13
2667 27.75 26.125 27.5625 27.8125 49171.35
2667 27.75 26.125 27.5625 27.8125 49176.35
2667 27.75 26.125 27.5625 27.8125 49181.35
2667 27.75 26.125 27.5 27.8125 49186.35
2667 27.75 26.125 27.5625 27.8125 49191.36
2667 27.75 26.125 27.5 27.8125 49196.41
2667 27.75 26.125 27.5 27.8125 49201.45
2667 27.75 26.125 27.5 27.8125 49206.49
2667 27.75 26.125 27.5625 27.8125 49211.54
2667 27.75 26.125 27.5 27.8125 49216.6
2667 27.75 26.125 27.5 27.8125 49221.65
2667 27.75 26.125 27.5625 27.8125 49226.7
2667 27.75 26.125 27.5625 27.75 49231.75
2667 27.75 26.125 27.5625 27.75 49236.79
2667 27.75 26.125 27.5 27.75 49241.83
2667 27.75 26.125 27.5625 27.8125 49246.88
2667 27.75 26.125 27.5625 27.75 49251.92
2667 27.75 26.125 27.5 27.8125 49256.98
2667 27.75 26.125 27.5 27.75 49262.02
2667 27.75 26.125 27.5 27.75 49267.07
2667 27.75 26.125 27.5 27.8125 49272.12
2667 27.75 26.125 27.5 27.8125 49277.16
2667 27.75 26.125 27.5625 27.75 49282.21
2667 27.6875 26.125 27.5 27.75 49287.26
2667 27.75 26.125 27.5 27.75 49292.31
2667 27.75 26.125 27.5 27.75 49297.35
2667 27.75 26.125 27.5 27.75 49302.4
2667 27.75 26.125 27.5 27.75 49307.46
2667 27.75 26.125 27.5 27.75 49312.5
2667 27.75 26.125 27.5 27.75 49317.55
2667 27.75 26.125 27.5 27.75 49322.6
2667 27.75 26.125 27.5 27.75 49327.64
2667 27.6875 26.125 27.5 27.75 49332.71
2667 27.75 26.125 27.5 27.75 49337.75
2667 27.6875 26.125 27.5 27.75 49342.8
2667 27.75 26.125 27.5 27.75 49347.85
2667 27.6875 26.0625 27.5 27.75 49352.91
2667 27.6875 26.125 27.5 27.75 49357.96
2667 27.75 26.125 27.5 27.75 49363.01
2667 27.6875 26.125 27.5 27.75 49368.06
2667 27.6875 26.125 27.5 27.75 49373.1
2667 27.6875 26.0625 27.5 27.75 49378.15
2667 27.6875 26.125 27.5 27.75 49383.59
2667 27.6875 26.125 27.5 27.75 49388.62
2667 27.6875 26.125 27.5 27.75 49393.69
2667 27.6875 26.125 27.5 27.75 49398.74
2667 27.6875 26.125 27.5 27.75 49403.79
2667 27.6875 26.125 27.5 27.75 49408.84
2667 27.6875 26.125 27.5 27.75 49413.89
2667 27.6875 26.0625 27.5 27.75 49418.95
2667 27.6875 26.0625 27.5 27.75 49424.0
2667 27.6875 26.125 27.5 27.75 49429.04
2667 27.6875 26.0625 27.5 27.75 49434.09
2667 27.75 26.0625 27.5 27.75 49439.14
2667 27.6875 26.0625 27.5 27.75 49444.18
2667 27.6875 26.125 27.4375 27.75 49449.22
2667 27.6875 26.0625 27.5 27.75 49454.26
2667 27.6875 26.0625 27.5 27.75 49459.31
2667 27.6875 26.0625 27.5 27.75 49464.36
2667 27.6875 26.0625 27.5 27.6875 49469.41
2667 27.6875 26.0625 27.5 27.75 49474.46
2667 27.6875 26.0625 27.5 27.75 49479.5
2667 27.6875 26.0625 27.4375 27.75 49484.55
2667 27.6875 26.0625 27.4375 27.75 49489.6
2667 27.6875 26.0625 27.5 27.75 49494.65
2667 27.6875 26.125 27.5 27.75 49499.69
2667 27.6875 26.0625 27.5 27.75 49504.74
2667 27.6875 26.0625 27.4375 27.75 49509.89
2667 27.6875 26.0625 27.5 27.6875 49515.41
2667 27.6875 26.0625 27.5 27.6875 49520.89
2667 27.6875 26.125 27.4375 27.75 49526.39
2667 27.6875 26.0625 27.4375 27.6875 49531.8
2667 27.625 26.0625 27.4375 27.6875 49536.85
2667 27.6875 26.125 27.4375 27.75 49541.89
2667 27.6875 26.125 27.4375 27.6875 49546.95
2667 27.6875 26.0625 27.4375 27.6875 49552.0
2667 27.6875 26.125 27.5 27.75 49557.04
2667 27.6875 26.0625 27.4375 27.6875 49562.09
2667 27.6875 26.0625 27.5 27.6875 49567.14
2667 27.6875 26.0625 27.4375 27.6875 49572.19
2667 27.625 26.0625 27.4375 27.6875 49577.23
2667 27.6875 26.0625 27.4375 27.6875 49582.28
2667 27.625 26.0625 27.4375 27.6875 49587.32
2667 27.6875 26.0625 27.4375 27.75 49592.37
2667 27.625 26.0625 27.4375 27.6875 49597.42
2667 27.6875 26.0625 27.4375 27.75 49602.47
2667 27.6875 26.0625 27.4375 27.6875 49607.52
2667 27.625 26.0625 27.4375 27.6875 49612.56
2667 27.625 26.0625 27.4375 27.6875 49617.61
2667 27.6875 26.0625 27.4375 27.6875 49622.66
2667 27.625 26.0625 27.4375 27.6875 49627.71
2667 27.625 26.0625 27.4375 27.6875 49632.75
2667 27.625 26.0625 27.4375 27.6875 49637.8
2667 27.625 26.0625 27.4375 27.6875 49642.85
2667 27.625 26.0625 27.4375 27.6875 49647.89
2667 27.625 26.0625 27.4375 27.6875 49652.94
2667 27.625 26.0625 27.4375 27.6875 49657.99
2667 27.625 26.0625 27.4375 27.6875 49663.03
2667 27.6875 26.0625 27.4375 27.6875 49668.08
2667 27.625 26.0625 27.4375 27.6875 49673.13
2667 27.6875 26.0625 27.4375 27.6875 49678.16
2667 27.625 26.0625 27.4375 27.6875 49683.2
2667 27.625 26.0625 27.4375 27.6875 49688.25
2667 27.625 26.0625 27.4375 27.6875 49693.31
2667 27.625 26.0625 27.4375 27.6875 49698.34
2667 27.625 26.0625 27.4375 27.6875 49703.39
2667 27.625 26.0625 27.4375 27.6875 49708.44
2667 27.625 26.0625 27.4375 27.6875 49713.49
2667 27.625 26.0625 27.4375 27.6875 49718.53
2667 27.625 26.0625 27.4375 27.6875 49723.58
2667 27.625 26.0625 27.4375 27.625 49728.63
2667 27.625 26.0625 27.4375 27.6875 49733.68
2667 27.625 26.0625 27.4375 27.6875 49738.73
2667 27.625 26.0625 27.4375 27.6875 49743.78
2667 27.625 26.0625 27.375 27.6875 49748.83
2667 27.625 26.0625 27.375 27.6875 49753.88
2667 27.625 26.0 27.4375 27.6875 49758.93
2667 27.625 26.0625 27.4375 27.625 49763.98
2667 27.625 26.0 27.375 27.6875 49769.03
2667 27.625 26.0 27.4375 27.6875 49774.07
2667 27.625 26.0625 27.4375 27.6875 49779.12
2667 27.625 26.0 27.4375 27.6875 49784.15
2667 27.625 26.0 27.375 27.6875 49789.19
2667 27.625 26.0 27.4375 27.6875 49794.24
2667 27.625 26.0625 27.4375 27.625 49799.29
2667 27.625 26.0625 27.375 27.6875 49804.34
2667 27.625 26.0625 27.4375 27.6875 49809.39
2667 27.625 26.0 27.4375 27.6875 49814.44
2667 27.625 26.0625 27.375 27.625 49819.5
2667 27.625 26.0 27.375 27.6875 49824.54
2667 27.625 26.0 27.375 27.6875 49829.58
2667 27.625 26.0625 27.375 27.6875 49834.63
2667 27.625 26.0625 27.375 27.6875 49839.68
2667 27.625 26.0625 27.375 27.625 49844.73
2667 27.625 26.0625 27.4375 27.625 49849.78
2667 27.625 26.0 27.4375 27.6875 49854.82
2667 27.625 26.0 27.375 27.625 49859.87
2667 27.625 26.0625 27.375 27.6875 49864.92
2667 27.625 26.0 27.375 27.6875 49869.96
2667 27.625 26.0 27.375 27.6875 49875.01
2667 27.5625 26.0 27.375 27.625 49880.06
2667 27.625 26.0 27.375 27.625 49885.11
2667 27.5625 26.0 27.375 27.625 49890.15
2667 27.5625 26.0 27.375 27.625 49895.21
2667 27.5625 26.0 27.375 27.625 49900.26
2667 27.625 26.0 27.375 27.625 49905.3
2667 27.5625 26.0 27.375 27.625 49910.41
2667 27.5625 26.0 27.375 27.625 49915.41
2667 27.5625 26.0 27.375 27.625 49920.44
2667 27.5625 26.0 27.375 27.625 49925.49
2667 27.5625 26.0 27.375 27.625 49930.54
2667 27.625 26.0 27.375 27.625 49935.58
2667 27.5625 26.0 27.375 27.625 49940.63
2667 27.5625 26.0625 27.375 27.625 49945.68
2667 27.5625 26.0 27.375 27.625 49950.73
2667 27.5625 26.0 27.375 27.625 49955.78
2667 27.5625 26.0 27.375 27.625 49960.83
2667 27.5625 26.0 27.375 27.625 49965.87
2667 27.5625 26.0 27.375 27.625 49970.92
2667 27.5625 26.0 27.375 27.625 49975.97
2667 27.5625 26.0 27.375 27.625 49981.01
2667 27.5625 26.0 27.375 27.625 49986.06
2667 27.5625 26.0 27.375 27.625 49991.11
2667 27.5625 26.0 27.375 27.625 49996.35
2667 27.5625 26.0 27.375 27.625 50001.35
2667 27.5625 26.0 27.375 27.625 50006.35
2667 27.5625 25.9375 27.375 27.625 50011.35
2667 27.5625 26.0 27.375 27.625 50016.45
2667 27.5625 26.0 27.375 27.625 50021.5
2667 27.5625 26.0 27.375 27.625 50026.55
2667 27.5625 26.0 27.375 27.625 50031.59
2667 27.5625 26.0 27.375 27.625 50036.64
2667 27.5625 26.0 27.3125 27.625 50041.69
2667 27.5625 26.0 27.375 27.625 50046.76
2667 27.5625 26.0 27.375 27.625 50051.81
2667 27.5625 26.0 27.3125 27.625 50056.86
2667 27.5625 26.0 27.3125 27.625 50061.91
2667 27.5625 26.0 27.375 27.625 50066.96
2667 27.5625 26.0 27.3125 27.625 50072.02
2667 27.5625 26.0 27.3125 27.625 50077.17
2667 27.5625 26.0 27.3125 27.5625 50082.22
2667 27.5625 26.0 27.3125 27.625 50087.27
2667 27.5625 26.0 27.3125 27.5625 50092.31
2667 27.5625 26.0 27.3125 27.625 50097.36
2667 27.5625 26.0 27.375 27.5625 50102.41
2667 27.5625 26.0 27.3125 27.5625 50107.45
2667 27.5625 26.0 27.3125 27.625 50112.5
2667 27.5625 26.0 27.3125 27.625 50117.55
2667 27.5625 26.0 27.3125 27.5625 50122.61
2667 27.5625 26.0 27.3125 27.5625 50127.65
2667 27.5625 26.0 27.3125 27.625 50132.71
2667 27.5 25.9375 27.3125 27.5625 50137.76
2667 27.5625 26.0 27.3125 27.5625 50142.8
2667 27.5 25.9375 27.3125 27.5625 50147.85
2667 27.5 26.0 27.3125 27.625 50152.9
2667 27.5625 26.0 27.3125 27.5625 50157.94
2667 27.5625 26.0 27.3125 27.625 50162.99
2667 27.5 26.0 27.3125 27.5625 50168.03
2667 27.5625 25.9375 27.3125 27.5625 50173.1
2667 27.5 25.9375 27.3125 27.5625 50178.14
2667 27.5 25.9375 27.3125 27.5625 50183.19
2667 27.5 25.9375 27.3125 27.5625 50188.25
2667 27.5 25.9375 27.3125 27.5625 50193.32
2667 27.5625 25.9375 27.3125 27.5625 50198.37
2667 27.5 25.9375 27.3125 27.5625 50203.43
2667 27.5 25.9375 27.3125 27.5625 50208.47
2667 27.5 25.9375 27.3125 27.5625 50213.52
2667 27.5 25.9375 27.3125 27.5625 50218.58
2667 27.5 25.9375 27.3125 27.5625 50223.8
2667 27.5 25.9375 27.3125 27.5625 50228.85
2667 27.5 25.9375 27.3125 27.5625 50233.9
2667 27.5 25.9375 27.3125 27.5625 50238.95
2667 27.5 25.9375 27.3125 27.5 50243.99
2667 27.5 25.9375 27.3125 27.5 50249.04
2667 27.5 25.9375 27.3125 27.5 50254.09
2667 27.5 25.9375 27.3125 27.5 50259.15
2667 27.5 25.9375 27.3125 27.5625 50264.2
2667 27.5 25.9375 27.3125 27.5 50269.25
2667 27.5 25.9375 27.3125 27.5 50274.3
2667 27.5 25.9375 27.25 27.5625 50279.36
2667 27.5 25.9375 27.3125 27.5 50284.39
2667 27.5 25.9375 27.3125 27.5625 50289.44
2667 27.5 25.9375 27.3125 27.5625 50294.5
2667 27.5 25.9375 27.3125 27.5 50299.54
2667 27.5 25.9375 27.3125 27.5625 50304.59
2667 27.5 25.9375 27.3125 27.5 50309.64
2667 27.5 25.9375 27.3125 27.5 50314.69
2667 27.5 25.9375 27.3125 27.5625 50319.72
2667 27.5 25.9375 27.3125 27.5 50324.77
2667 27.5 25.9375 27.25 27.5 50329.82
2667 27.5 25.9375 27.25 27.5 50334.86
2667 27.5 25.9375 27.3125 27.5625 50339.91
2667 27.5 25.9375 27.3125 27.5 50344.96
2667 27.5 25.9375 27.25 27.5 50350.01
2667 27.5 25.9375 27.25 27.5625 50355.05
2667 27.5 25.9375 27.25 27.5 50360.09
2667 27.5 25.9375 27.3125 27.5 50365.14
2667 27.5 25.9375 27.25 27.5 50370.19
2667 27.5 25.9375 27.25 27.5 50375.41
2667 27.5 25.9375 27.3125 27.5 50380.46
2667 27.4375 25.9375 27.3125 27.5 50385.5
2667 27.5 25.9375 27.3125 27.5 50390.55
2667 27.5 25.9375 27.3125 27.5 50395.6
2667 27.5 25.9375 27.3125 27.5 50400.65
2667 27.5 25.9375 27.25 27.5 50405.7
2667 27.4375 25.9375 27.25 27.5 50410.74
2667 27.5 25.9375 27.25 27.5 50415.79
2667 27.5 25.9375 27.25 27.5 50420.83
2667 27.5 25.9375 27.25 27.5 50425.88
2667 27.5 25.9375 27.25 27.5 50430.93
2667 27.4375 25.875 27.25 27.5 50435.97
2667 27.4375 25.9375 27.25 27.5 50441.01
2667 27.4375 25.9375 27.25 27.5 50446.06
2667 27.4375 25.9375 27.25 27.5 50451.11
2667 27.4375 25.875 27.25 27.5 50456.35
2667 27.4375 25.9375 27.25 27.5 50461.35
2667 27.4375 25.9375 27.25 27.5 50466.35
2667 27.4375 25.875 27.25 27.5 50471.35
2667 27.4375 25.9375 27.25 27.5 50476.35
2667 27.4375 25.9375 27.25 27.5 50481.38
2667 27.4375 25.9375 27.25 27.5 50486.43
2667 27.5 25.9375 27.25 27.5 50491.48
2667 27.5 25.9375 27.25 27.5 50496.53
2667 27.4375 25.875 27.25 27.5 50501.57
2667 27.4375 25.875 27.25 27.5 50506.63
2667 27.4375 25.9375 27.25 27.5 50511.68
2667 27.4375 25.9375 27.25 27.5 50516.73
2667 27.4375 25.875 27.25 27.4375 50521.77
2667 27.4375 25.875 27.25 27.5 50526.81
2667 27.4375 25.875 27.25 27.5 50531.85
2667 27.4375 25.875 27.25 27.5 50536.9
2667 27.4375 25.9375 27.25 27.4375 50541.95
2667 27.4375 25.875 27.25 27.4375 50547.0
2667 27.4375 25.875 27.25 27.4375 50552.05
2667 27.4375 25.9375 27.25 27.5 50557.1
2667 27.4375 25.875 27.25 27.4375 50562.15
2667 27.4375 25.875 27.25 27.5 50567.19
2667 27.4375 25.875 27.25 27.5 50572.25
2667 27.4375 25.9375 27.25 27.4375 50577.3
2667 27.4375 25.9375 27.25 27.5 50582.34
2667 27.4375 25.875 27.25 27.4375 50587.39
2667 27.4375 25.875 27.1875 27.4375 50592.44
2667 27.4375 25.875 27.1875 27.5 50597.49
2667 27.4375 25.9375 27.1875 27.4375 50602.57
2667 27.4375 25.875 27.25 27.4375 50607.62
2667 27.4375 25.875 27.1875 27.4375 50612.67
2667 27.4375 25.875 27.25 27.4375 50617.71
2667 27.4375 25.875 27.1875 27.4375 50622.76
2667 27.4375 25.875 27.25 27.4375 50627.81
2667 27.375 25.875 27.1875 27.4375 50632.87
2667 27.4375 25.875 27.1875 27.4375 50637.92
2667 27.4375 25.875 27.25 27.4375 50642.97
2667 27.4375 25.875 27.1875 27.4375 50648.01
2667 27.4375 25.875 27.25 27.4375 50653.07
2667 27.375 25.875 27.1875 27.4375 50658.11
2667 27.4375 25.875 27.1875 27.4375 50663.16
2667 27.4375 25.875 27.1875 27.4375 50668.2
2667 27.375 25.875 27.1875 27.4375 50673.25
2667 27.4375 25.875 27.1875 27.4375 50678.32
2667 27.4375 25.875 27.1875 27.4375 50683.37
2667 27.4375 25.875 27.1875 27.4375 50688.42
2667 27.375 25.875 27.1875 27.4375 50693.46
2667 27.4375 25.875 27.1875 27.4375 50698.51
2667 27.4375 25.875 27.1875 27.4375 50703.56
2667 27.375 25.875 27.1875 27.4375 50708.59
2667 27.375 25.875 27.1875 27.4375 50713.64
2667 27.4375 25.875 27.1875 27.4375 50718.69
2667 27.375 25.875 27.1875 27.4375 50723.73
2667 27.375 25.875 27.1875 27.4375 50728.79
2667 27.4375 25.875 27.1875 27.4375 50733.85
2667 27.4375 25.875 27.1875 27.4375 50738.9
2667 27.375 25.875 27.1875 27.4375 50743.95
2667 27.4375 25.875 27.1875 27.4375 50749.0
2667 27.4375 25.875 27.1875 27.4375 50754.05
2667 27.375 25.875 27.1875 27.4375 50759.1
2667 27.4375 25.875 27.1875 27.4375 50764.15
2667 27.375 25.875 27.1875 27.4375 50769.19
