WI06 TVD02 TVD06 PT1000_1 "Master clock"
1764 64.375 53.1875 66.1875 3399.61
1766 64.4375 53.1875 66.25 3404.65
1769 64.5 53.25 66.1875 3409.7
1772 64.5625 53.25 66.375 3414.73
1774 64.625 53.3125 66.375 3419.78
1777 64.625 53.3125 66.375 3424.82
1779 64.6875 53.375 66.4375 3429.87
1782 64.6875 53.375 66.4375 3434.9
1785 64.75 53.4375 66.5625 3439.95
1787 64.75 53.5 66.6875 3444.99
1790 64.8125 53.5 66.6875 3450.04
1792 64.875 53.5625 66.6875 3455.06
1795 64.9375 53.5625 66.75 3460.11
1798 64.9375 53.625 66.9375 3465.16
1800 65.0 53.6875 66.9375 3470.21
1803 65.0 53.6875 66.9375 3475.25
1805 65.0625 53.75 66.875 3480.28
1808 65.125 53.75 66.875 3485.33
1811 65.1875 53.8125 66.8125 3490.38
1813 65.1875 53.875 66.9375 3495.41
1816 65.25 53.9375 67.0 3500.45
1818 65.25 53.9375 67.125 3505.5
1821 65.3125 54.0 67.1875 3510.54
1823 65.375 54.0625 67.0625 3515.57
1826 65.4375 54.125 67.125 3520.62
1829 65.5 54.1875 67.1875 3525.66
1831 65.5 54.1875 67.125 3530.7
1834 65.5625 54.25 67.1875 3535.73
1836 65.5625 54.3125 67.25 3540.77
1839 65.625 54.3125 67.3125 3545.8
1842 65.625 54.375 67.3125 3550.85
1844 65.6875 54.375 67.25 3555.89
1847 65.6875 54.4375 67.375 3560.92
1850 65.75 54.4375 67.5625 3565.97
1852 65.75 54.5 67.5 3571.02
1855 65.8125 54.5625 67.5 3576.06
1857 65.875 54.625 67.4375 3581.09
1860 65.875 54.625 67.25 3586.14
1863 65.9375 54.6875 67.4375 3591.18
1865 65.9375 54.6875 67.4375 3596.27
1868 66.0 54.75 67.4375 3601.27
1870 66.0 54.8125 67.5625 3606.3
1873 66.0625 54.875 67.6875 3611.35
1876 66.0625 54.875 67.6875 3616.39
1878 66.125 54.9375 67.625 3621.44
1881 66.125 55.0 67.5625 3626.48
1883 66.1875 55.0 67.5625 3631.52
1886 66.1875 55.0625 67.4375 3636.56
1889 66.25 55.125 67.5 3641.61
1891 66.25 55.125 67.5 3646.66
1894 66.3125 55.1875 67.8125 3651.72
1896 66.375 55.1875 67.8125 3656.77
1899 66.4375 55.25 67.875 3661.79
1902 66.4375 55.3125 68.0 3666.84
1904 66.5 55.3125 68.0 3671.89
1907 66.5625 55.375 68.0625 3676.94
1910 66.5625 55.4375 68.1875 3681.96
1912 66.625 55.4375 68.25 3687.01
1917 66.6875 55.5 68.375 3692.22
1920 66.75 55.5625 68.3125 3697.22
1923 66.75 55.5625 68.25 3702.22
1925 66.8125 55.625 68.3125 3707.22
1928 66.8125 55.625 68.375 3712.24
1931 66.875 55.6875 68.375 3717.29
1933 66.875 55.75 68.25 3722.33
1936 66.9375 55.75 68.25 3727.38
1939 67.0 55.8125 68.25 3732.42
1941 67.0 55.875 68.3125 3737.46
1944 67.0625 55.875 68.3125 3742.5
1946 67.0625 55.9375 68.5625 3747.54
1949 67.0625 56.0 68.5625 3752.58
1952 67.125 56.0 68.5625 3757.63
1954 67.125 56.0625 68.625 3762.66
1957 67.125 56.125 68.75 3767.71
1960 67.1875 56.125 68.6875 3772.75
1962 67.1875 56.125 68.6875 3777.8
1965 67.3125 56.1875 68.875 3782.84
1968 67.375 56.25 68.75 3787.9
1970 67.4375 56.25 68.75 3792.94
1973 67.4375 56.3125 68.8125 3798.0
1975 67.5625 56.3125 68.875 3803.03
1978 67.5625 56.375 68.875 3808.08
1981 67.5625 56.375 68.875 3813.12
1983 67.625 56.4375 68.875 3818.15
1986 67.625 56.5 68.75 3823.19
1989 67.625 56.5 68.75 3828.24
1991 67.6875 56.5625 68.75 3833.29
1994 67.6875 56.5625 68.6875 3838.35
1997 67.6875 56.625 68.875 3843.38
1999 67.75 56.6875 68.9375 3848.44
2002 67.75 56.6875 69.0 3853.48
2004 67.8125 56.75 69.0 3858.51
2007 67.8125 56.8125 69.0625 3863.55
2010 67.875 56.875 69.375 3868.59
2012 67.9375 56.875 69.4375 3873.64
2015 68.0 56.9375 69.375 3878.67
2018 68.0 56.9375 69.25 3883.71
2020 68.0625 57.0 69.3125 3888.75
2023 68.125 57.0625 69.25 3893.8
2026 68.125 57.0625 69.3125 3898.84
2028 68.1875 57.0625 69.375 3903.89
2031 68.1875 57.125 69.3125 3908.94
2034 68.25 57.1875 69.375 3913.98
2036 68.25 57.1875 69.375 3919.03
2039 68.3125 57.25 69.4375 3924.05
2041 68.3125 57.25 69.5625 3929.11
2044 68.375 57.3125 69.75 3934.16
2047 68.4375 57.3125 70.125 3939.2
2049 68.5 57.375 70.3125 3944.22
2052 68.5625 57.375 70.5 3949.27
2055 68.5625 57.4375 70.5 3954.32
2057 68.625 57.4375 70.5 3959.35
2060 68.6875 57.5 70.4375 3964.39
2063 68.6875 57.5625 70.375 3969.42
2065 68.75 57.5625 70.3125 3974.47
2068 68.75 57.625 70.1875 3979.51
2070 68.8125 57.625 70.1875 3984.54
2073 68.875 57.6875 70.1875 3989.58
2076 68.875 57.75 70.375 3994.62
2078 69.0 57.75 70.5625 3999.67
2081 69.0 57.8125 70.6875 4004.7
2084 69.0625 57.875 70.5625 4009.74
2086 69.0625 57.875 70.5 4014.77
2089 69.125 57.9375 70.5 4019.82
2092 69.1875 57.9375 70.5 4024.87
2094 69.25 58.0 70.625 4029.92
2097 69.25 58.0625 70.8125 4034.97
2100 69.3125 58.0625 70.8125 4040.01
2102 69.3125 58.125 70.75 4045.06
2105 69.375 58.1875 70.6875 4050.1
2108 69.375 58.25 70.75 4055.15
2110 69.4375 58.25 70.75 4060.19
2113 69.4375 58.3125 70.8125 4065.22
2115 69.5 58.3125 70.875 4070.27
2118 69.5625 58.375 70.875 4075.32
2121 69.5625 58.4375 70.75 4080.38
2123 69.625 58.4375 70.8125 4085.44
2126 69.625 58.5 70.75 4090.5
2129 69.6875 58.5 70.8125 4095.55
2131 69.6875 58.5625 70.8125 4100.59
2134 69.75 58.5625 70.8125 4105.64
2137 69.8125 58.625 70.8125 4110.69
2139 69.8125 58.6875 71.0 4115.73
2142 69.8125 58.6875 71.3125 4120.78
2145 69.9375 58.75 71.5625 4125.83
2147 70.0 58.8125 71.625 4130.88
2150 70.0 58.8125 71.5625 4135.91
2153 70.0625 58.875 71.625 4140.96
2155 70.125 58.9375 71.8125 4146.0
2158 70.125 58.9375 71.9375 4151.06
2160 70.1875 59.0 72.125 4156.08
2163 70.25 59.0 72.4375 4161.13
2166 70.375 59.0625 72.4375 4166.18
2168 70.375 59.125 72.4375 4171.27
2171 70.4375 59.125 72.5 4176.27
2173 70.5 59.1875 72.4375 4181.3
2176 70.5625 59.1875 72.375 4186.33
2179 70.5625 59.1875 72.1875 4191.38
2181 70.625 59.25 72.125 4196.4
2184 70.6875 59.25 72.125 4201.45
2186 70.6875 59.3125 72.125 4206.49
2189 70.75 59.3125 72.0 4211.81
2192 70.75 59.375 71.9375 4216.85
2194 70.75 59.375 71.9375 4221.88
2197 70.75 59.4375 71.9375 4226.93
2199 70.8125 59.4375 72.0625 4231.97
2205 70.875 59.5625 71.9375 4237.22
2207 70.9375 59.5625 71.875 4242.22
2210 71.0 59.625 71.875 4247.22
2212 71.0625 59.625 71.875 4252.22
2215 71.0625 59.6875 71.8125 4257.22
2218 71.125 59.6875 72.0 4262.26
2220 71.125 59.75 72.125 4267.31
2223 71.1875 59.8125 72.25 4272.36
2225 71.25 59.8125 72.375 4277.38
2228 71.25 59.875 72.3125 4282.43
2231 71.25 59.9375 72.25 4287.45
2233 71.3125 59.9375 72.375 4292.5
2236 71.375 60.0 72.4375 4297.55
2239 71.375 60.0625 72.5 4302.57
2241 71.4375 60.0625 72.625 4307.62
2244 71.4375 60.125 72.625 4312.67
2247 71.5 60.125 72.5625 4317.71
2249 71.5625 60.1875 72.5 4322.76
2252 71.5625 60.25 72.6875 4327.78
2255 71.5625 60.3125 72.5625 4332.83
2257 71.5625 60.3125 72.5 4337.87
2260 71.625 60.375 72.375 4342.92
2262 71.625 60.4375 72.5 4347.96
2265 71.625 60.4375 72.5 4353.01
2268 71.6875 60.4375 72.4375 4358.05
2270 71.6875 60.5 72.4375 4363.09
2273 71.6875 60.5 72.4375 4368.12
2276 71.75 60.5625 72.625 4373.17
2278 71.8125 60.625 72.875 4378.22
2281 71.8125 60.5625 73.0 4383.26
2284 71.875 60.6875 72.875 4388.29
2286 71.9375 60.6875 72.875 4393.34
2289 71.9375 60.75 72.875 4398.38
2291 72.0625 60.75 72.875 4403.42
2294 72.0625 60.8125 73.125 4408.47
2297 72.125 60.875 73.3125 4413.49
2299 72.1875 60.875 73.4375 4418.54
2302 72.25 60.875 73.5 4423.59
2305 72.25 60.9375 73.3125 4428.63
2307 72.3125 61.0 73.25 4433.66
2310 72.3125 61.0625 73.1875 4438.71
2312 72.3125 61.0625 73.25 4443.75
2315 72.375 61.125 73.1875 4448.79
2318 72.4375 61.125 73.25 4453.84
2320 72.4375 61.1875 73.1875 4458.86
2323 72.4375 61.25 73.25 4463.92
2325 72.4375 61.25 73.3125 4468.96
2328 72.5 61.3125 73.5 4473.99
2331 72.5 61.3125 73.5625 4479.03
2333 72.5625 61.375 73.625 4484.06
2336 72.5625 61.375 73.6875 4489.12
2339 72.5625 61.4375 73.6875 4494.17
2341 72.625 61.5 73.875 4499.19
2344 72.6875 61.5 73.875 4504.24
2346 72.6875 61.5 73.9375 4509.29
2349 72.75 61.5625 74.1875 4514.33
2352 72.8125 61.625 74.125 4519.36
2354 72.875 61.625 74.0 4524.41
2357 72.875 61.625 73.9375 4529.45
2359 72.875 61.6875 73.9375 4534.49
2362 72.875 61.75 73.875 4539.54
2365 72.9375 61.8125 73.8125 4544.56
2367 72.9375 61.8125 73.8125 4549.61
2370 72.9375 61.875 73.875 4554.66
2373 72.9375 61.875 73.875 4559.69
2375 73.0 61.9375 73.8125 4564.73
2378 73.0 61.9375 73.875 4569.78
2380 73.0625 62.0 73.9375 4574.83
2383 73.0625 62.0625 74.125 4579.87
2386 73.125 62.0625 74.375 4584.9
2388 73.125 62.125 74.375 4589.95
2391 73.1875 62.125 74.375 4594.99
2394 73.25 62.1875 74.3125 4600.04
2396 73.25 62.1875 74.1875 4605.07
2399 73.3125 62.25 74.25 4610.11
2401 73.375 62.25 74.5 4615.16
2404 73.4375 62.3125 74.5625 4620.21
2407 73.4375 62.375 74.5625 4625.24
2409 73.5 62.375 74.875 4630.29
2412 73.5625 62.375 75.0 4635.34
2415 73.5625 62.4375 74.9375 4640.41
2417 73.6875 62.4375 74.875 4645.47
2420 73.6875 62.4375 74.6875 4650.54
2422 73.75 62.5625 74.625 4655.6
2425 73.75 62.5625 74.75 4660.66
2428 73.8125 62.5625 74.75 4665.72
2430 73.8125 62.625 74.6875 4670.78
2433 73.875 62.6875 74.6875 4675.83
2436 73.9375 62.75 74.6875 4680.86
2438 73.9375 62.75 74.8125 4685.91
2441 74.0 62.8125 74.625 4690.94
2444 74.0 62.8125 74.75 4695.98
2446 74.0625 62.875 74.6875 4701.02
2449 74.125 62.875 74.6875 4706.06
2451 74.125 62.9375 74.8125 4711.11
2454 74.1875 62.9375 74.8125 4716.15
2457 74.1875 63.0 74.6875 4721.19
2459 74.25 63.0625 74.6875 4726.27
2462 74.25 63.125 74.6875 4731.27
2465 74.3125 63.125 74.9375 4736.32
2467 74.3125 63.1875 74.9375 4741.34
2470 74.375 63.25 74.9375 4746.39
2472 74.375 63.25 74.8125 4751.44
2475 74.375 63.3125 74.75 4756.48
2478 74.375 63.375 74.6875 4761.53
2480 74.375 63.375 74.6875 4766.55
2483 74.4375 63.4375 74.8125 4771.61
2485 74.4375 63.4375 75.1875 4776.99
2491 74.5625 63.5625 75.25 4782.48
2493 74.5625 63.5625 75.25 4787.53
2496 74.5625 63.625 75.375 4792.55
2498 74.625 63.625 75.625 4797.6
2501 74.625 63.6875 75.5 4802.64
2504 74.625 63.75 75.5 4807.68
2506 74.6875 63.75 75.5625 4812.72
2509 74.6875 63.8125 75.5625 4817.76
2511 74.6875 63.8125 75.625 4822.81
2514 74.6875 63.875 75.5625 4827.86
2516 74.75 63.875 75.5 4832.88
2519 74.8125 63.9375 75.625 4837.93
2522 74.8125 63.9375 75.75 4842.97
2524 74.8125 63.9375 75.75 4848.01
2527 74.875 64.0 75.875 4853.04
2529 74.875 64.0 76.125 4858.09
2532 74.9375 64.0625 76.3125 4863.13
2535 74.9375 64.0625 76.3125 4868.17
2537 75.0 64.125 76.125 4873.22
2540 75.0625 64.125 76.125 4878.25
2542 75.0625 64.125 76.0 4883.3
2545 75.125 64.1875 76.0625 4888.34
2547 75.1875 64.1875 75.875 4893.39
2550 75.1875 64.25 75.8125 4898.41
2553 75.1875 64.25 75.75 4903.46
2555 75.25 64.3125 75.75 4908.53
2558 75.25 64.3125 75.875 4913.58
2560 75.25 64.375 76.125 4918.63
2563 75.3125 64.375 76.3125 4923.68
2565 75.3125 64.4375 76.4375 4928.73
2568 75.375 64.4375 76.5 4933.75
2571 75.375 64.5 76.6875 4938.8
2573 75.4375 64.5 76.6875 4943.84
2576 75.5 64.5625 76.8125 4948.89
2578 75.5 64.5625 76.75 4953.92
2581 75.5625 64.625 76.8125 4958.97
2583 75.625 64.625 76.875 4964.02
2586 75.6875 64.6875 76.9375 4969.07
2589 75.75 64.6875 76.8125 4974.09
2591 75.8125 64.6875 76.9375 4979.14
2594 75.8125 64.75 77.0625 4984.19
2596 75.875 64.8125 77.125 4989.24
2599 75.875 64.8125 77.0625 4994.26
2602 75.9375 64.8125 76.9375 4999.31
2604 75.9375 64.875 76.9375 5004.36
2607 75.9375 64.875 76.9375 5009.4
2609 76.0 64.9375 76.75 5014.44
2612 76.0 64.9375 76.75 5019.48
2615 76.0 65.0 76.75 5024.53
2617 76.0625 65.0625 76.6875 5029.57
2620 76.125 65.0625 76.625 5034.6
2622 76.125 65.0625 76.6875 5039.65
2625 76.125 65.125 76.625 5044.7
2628 76.1875 65.1875 76.6875 5049.74
2630 76.1875 65.1875 77.125 5054.77
2633 76.25 65.25 77.125 5059.82
2635 76.3125 65.3125 77.0625 5064.86
2638 76.3125 65.3125 77.0 5069.93
2641 76.3125 65.375 77.0 5074.99
2643 76.375 65.375 77.125 5080.04
2646 76.4375 65.4375 77.4375 5085.1
2648 76.4375 65.5 77.4375 5090.18
2651 76.5 65.5 77.5 5095.25
2654 76.5 65.5625 77.4375 5100.31
2656 76.5 65.5625 77.4375 5105.36
2659 76.5625 65.625 77.375 5110.39
2662 76.5625 65.625 77.5 5115.44
2664 76.625 65.6875 77.5625 5120.48
2667 76.625 65.6875 77.875 5125.52
2669 76.6875 65.75 77.875 5130.55
2672 76.75 65.75 78.0 5135.6
2675 76.8125 65.8125 78.0 5140.65
2677 76.8125 65.8125 78.0 5145.7
2680 76.875 65.875 78.125 5150.73
2683 76.9375 65.875 78.0625 5155.78
2685 76.9375 65.875 78.0 5160.82
2688 77.0 65.9375 78.0625 5165.86
2690 77.0 65.9375 78.4375 5170.9
2693 77.0625 66.0 78.5 5175.95
2696 77.125 66.0625 78.4375 5180.99
2698 77.125 66.0625 78.375 5186.03
2701 77.1875 66.0625 78.5625 5191.08
2704 77.1875 66.125 78.5625 5196.12
2706 77.25 66.125 78.4375 5201.17
2709 77.25 66.1875 78.3125 5206.27
2711 77.25 66.1875 78.3125 5211.28
2714 77.3125 66.1875 78.3125 5216.32
2717 77.3125 66.25 78.4375 5221.38
2719 77.375 66.25 78.5 5226.43
2722 77.375 66.3125 78.4375 5231.47
2725 77.4375 66.3125 78.4375 5236.52
2727 77.4375 66.375 78.5625 5241.56
2730 77.5 66.375 78.625 5246.59
2732 77.5 66.4375 78.875 5251.65
2735 77.5625 66.4375 79.1875 5256.69
2738 77.625 66.5 79.25 5261.74
2740 77.625 66.5 79.375 5266.76
2743 77.6875 66.5625 79.25 5271.81
2746 77.75 66.5625 79.1875 5276.86
2748 77.75 66.625 79.0625 5281.9
2751 77.8125 66.625 79.0625 5286.93
2753 77.875 66.6875 79.0 5291.98
2756 77.875 66.6875 79.0 5297.0
2761 77.9375 66.75 78.9375 5302.22
2764 78.0 66.8125 79.0625 5307.22
2766 78.0 66.8125 79.1875 5312.22
2769 78.0625 66.8125 79.1875 5317.22
2772 78.0625 66.875 79.125 5322.23
2774 78.125 66.875 79.0 5327.28
2777 78.125 66.9375 79.0625 5332.31
2779 78.1875 66.9375 79.125 5337.36
2782 78.1875 67.0 79.125 5342.4
2785 78.1875 67.0 79.0 5347.45
2787 78.25 67.0625 79.125 5352.48
2790 78.3125 67.0625 79.5 5357.52
2792 78.375 67.125 79.6875 5362.56
2795 78.4375 67.125 79.6875 5367.59
2798 78.4375 67.1875 79.6875 5372.65
2800 78.4375 67.25 79.5625 5377.68
2803 78.4375 67.25 79.625 5382.73
2806 78.5 67.3125 79.5 5387.77
2808 78.5 67.3125 79.6875 5392.83
2811 78.5 67.375 79.625 5397.86
2814 78.5625 67.375 79.6875 5402.91
2816 78.5625 67.4375 79.75 5407.96
2819 78.625 67.5 79.875 5412.98
2822 78.6875 67.5 80.0 5418.03
2824 78.75 67.5625 79.875 5423.08
2827 78.75 67.5625 79.875 5428.12
2829 78.8125 67.625 79.875 5433.18
2832 78.8125 67.6875 79.75 5438.2
2835 78.8125 67.6875 79.75 5443.25
2837 78.8125 67.75 79.6875 5448.31
2840 78.875 67.75 79.6875 5453.33
2843 78.875 67.8125 79.6875 5458.38
2845 78.9375 67.8125 79.6875 5463.43
2848 78.9375 67.875 79.625 5468.46
2851 78.9375 67.875 79.5625 5473.5
2853 79.0 67.875 79.5 5478.55
2856 79.0 67.9375 79.5 5483.6
2858 79.0625 67.9375 79.5 5488.63
2861 79.0625 68.0 79.4375 5493.69
2864 79.125 68.0 79.5625 5498.72
2866 79.125 68.0625 79.5625 5503.76
2869 79.125 68.0625 79.625 5508.8
2872 79.1875 68.0625 79.75 5513.85
2874 79.1875 68.125 79.8125 5518.89
2877 79.1875 68.1875 79.875 5523.94
2879 79.1875 68.1875 80.0 5528.98
2882 79.1875 68.1875 80.0625 5534.03
2885 79.25 68.25 80.25 5539.05
2887 79.25 68.25 80.1875 5544.1
2890 79.3125 68.3125 80.375 5549.12
2893 79.3125 68.3125 80.4375 5554.18
2895 79.375 68.3125 80.5 5559.2
2898 79.4375 68.375 80.75 5564.26
2900 79.4375 68.375 80.875 5569.3
2903 79.5 68.4375 81.0 5574.35
2906 79.5 68.4375 81.125 5579.37
2908 79.5625 68.5 81.25 5584.43
2911 79.625 68.5 81.5 5589.47
2913 79.625 68.5625 81.4375 5594.5
2916 79.6875 68.5625 81.4375 5599.55
2919 79.75 68.625 81.375 5605.22
2921 79.8125 68.625 81.125 5610.27
2924 79.8125 68.625 81.125 5615.31
2927 79.875 68.6875 81.1875 5620.36
2929 79.9375 68.75 81.1875 5625.4
2932 79.9375 68.75 81.125 5630.45
2935 80.0 68.8125 81.125 5635.49
2937 80.0 68.8125 81.0625 5640.51
2940 80.0625 68.875 81.1875 5645.56
2943 80.125 68.875 81.25 5650.6
2945 80.1875 68.9375 81.4375 5655.63
2948 80.1875 68.9375 81.375 5660.68
2950 80.25 68.9375 81.5625 5665.72
2953 80.25 69.0 81.625 5670.76
2956 80.3125 69.0 81.5625 5675.81
2958 80.3125 69.0625 81.75 5680.83
2961 80.3125 69.0625 81.75 5685.89
2964 80.375 69.125 81.6875 5690.93
2966 80.4375 69.125 81.5625 5695.98
2969 80.4375 69.1875 81.4375 5701.01
2972 80.4375 69.1875 81.1875 5706.06
2974 80.5 69.25 81.125 5711.1
2977 80.5 69.25 81.0 5716.14
2979 80.5 69.3125 81.0 5721.17
2982 80.5625 69.3125 81.125 5726.42
2985 80.5625 69.3125 81.375 5731.47
2987 80.5625 69.375 81.375 5736.52
2990 80.625 69.375 81.5 5741.55
2993 80.625 69.4375 81.5625 5746.6
2995 80.6875 69.4375 81.5625 5751.65
2998 80.6875 69.4375 81.5625 5756.69
3000 80.75 69.5 81.5625 5761.74
3003 80.75 69.5 81.5 5766.76
3006 80.75 69.5625 81.5625 5771.81
3008 80.8125 69.625 81.5 5776.85
3011 80.8125 69.625 81.3125 5781.9
3014 80.8125 69.625 81.375 5786.93
3016 80.8125 69.6875 81.5 5791.98
3019 80.875 69.75 81.6875 5797.02
3024 80.9375 69.8125 82.125 5802.22
3027 80.9375 69.8125 82.0625 5807.22
3029 81.0 69.8125 81.875 5812.22
3032 81.0625 69.875 82.0625 5817.22
3035 81.125 69.875 82.375 5822.27
3037 81.1875 69.875 82.4375 5827.3
3040 81.3125 69.9375 82.4375 5832.35
3043 81.3125 69.9375 82.5 5837.39
3045 81.375 69.9375 82.5 5842.42
3048 81.375 70.0 82.375 5847.46
3051 81.4375 70.0 82.25 5852.51
3053 81.375 70.0625 82.1875 5857.55
3056 81.4375 70.125 82.1875 5862.61
3058 81.4375 70.125 82.1875 5867.63
3061 81.4375 70.1875 82.375 5872.69
3064 81.5 70.1875 82.5625 5877.73
3066 81.5625 70.1875 82.75 5882.9
3069 81.5625 70.25 82.625 5887.95
3072 81.625 70.25 82.5625 5893.0
3074 81.6875 70.3125 82.5 5898.05
3077 81.6875 70.375 82.375 5903.09
3080 81.75 70.375 82.75 5908.14
3082 81.75 70.375 82.8125 5913.18
3085 81.8125 70.4375 82.75 5918.21
3088 81.875 70.4375 82.75 5923.26
3090 81.875 70.5 82.875 5928.3
3093 81.875 70.5625 82.8125 5933.35
3095 81.9375 70.5625 82.8125 5938.37
3098 81.9375 70.5625 82.875 5943.42
3101 82.0 70.625 82.8125 5948.46
3103 82.0 70.6875 82.75 5953.49
3106 82.0625 70.6875 82.625 5958.54
3109 82.0625 70.75 82.5 5963.56
3111 82.125 70.75 82.5 5968.61
3114 82.125 70.8125 82.4375 5973.65
3117 82.125 70.875 82.5 5978.7
3154 82.4375 71.375 83.5 6048.77
3156 82.5 71.375 83.8125 6053.8
3159 82.5625 71.4375 83.75 6058.84
3162 82.625 71.4375 84.0 6063.89
3164 82.6875 71.5 84.1875 6068.93
3167 82.75 71.5 84.3125 6073.96
3169 82.8125 71.5 84.125 6079.0
3172 82.8125 71.5625 84.125 6084.05
3175 82.875 71.625 84.3125 6089.09
3177 82.875 71.625 84.1875 6094.14
3180 82.875 71.625 84.0 6099.16
3183 82.9375 71.6875 83.9375 6104.21
3185 82.9375 71.6875 83.75 6109.26
3188 82.9375 71.6875 83.75 6114.31
3190 82.9375 71.75 83.5625 6119.34
3193 83.0 71.75 83.5 6124.39
3196 83.0 71.8125 83.4375 6129.43
3198 83.0 71.875 83.3125 6134.48
3201 83.0 71.875 83.625 6139.51
3204 83.0625 71.875 83.8125 6144.56
3206 83.0625 71.9375 84.125 6149.6
3209 83.125 72.0 84.3125 6154.64
3212 83.125 72.0625 84.25 6159.67
3214 83.1875 72.0625 84.125 6164.71
3217 83.1875 72.125 83.9375 6169.75
3219 83.1875 72.125 83.8125 6174.8
3222 83.1875 72.1875 83.8125 6179.84
3225 83.25 72.1875 83.8125 6184.87
3227 83.25 72.1875 83.625 6189.92
3230 83.25 72.25 83.8125 6194.96
3233 83.25 72.3125 83.9375 6200.0
3235 83.25 72.3125 83.9375 6205.03
3238 83.3125 72.4375 83.9375 6210.07
3240 83.375 72.4375 83.875 6215.1
3243 83.375 72.4375 83.8125 6220.39
3246 83.375 72.5 84.3125 6225.42
3248 83.4375 72.5 84.375 6230.48
3251 83.4375 72.5625 84.375 6235.53
3253 83.5 72.5625 84.375 6240.56
3256 83.5 72.625 84.3125 6245.6
3258 83.5625 72.625 84.3125 6250.63
3261 83.5625 72.6875 84.5 6255.68
3264 83.625 72.6875 84.8125 6260.72
3266 83.6875 72.6875 85.0625 6265.75
3269 83.75 72.75 85.1875 6270.8
3272 83.75 72.8125 85.1875 6275.87
3274 83.8125 72.8125 84.9375 6280.88
3277 83.8125 72.875 84.875 6285.93
3280 83.8125 72.875 84.75 6290.98
3282 83.875 72.875 84.8125 6296.02
3285 83.9375 72.9375 84.6875 6301.07
3288 83.9375 72.9375 84.75 6306.1
3290 84.0 72.9375 84.75 6311.15
3293 84.0 73.0 84.875 6316.19
3295 84.0 73.0 85.125 6321.27
3298 84.0625 73.0 85.1875 6326.28
3301 84.0625 73.0625 85.25 6331.3
3303 84.125 73.125 85.25 6336.37
3306 84.125 73.125 84.875 6341.4
3309 84.1875 73.1875 84.8125 6346.44
3311 84.1875 73.1875 84.875 6351.47
3314 84.1875 73.25 85.125 6356.52
3317 84.25 73.25 84.9375 6361.56
3319 84.25 73.3125 84.9375 6366.61
3322 84.3125 73.3125 84.9375 6371.65
3324 84.3125 73.375 85.0625 6376.69
3327 84.375 73.375 85.375 6381.74
3330 84.4375 73.375 85.625 6386.78
3332 84.4375 73.4375 85.5 6391.81
3335 84.5 73.4375 85.375 6396.86
3338 84.5 73.5 85.25 6401.88
3340 84.5 73.5 85.3125 6406.93
3343 84.5 73.5625 85.4375 6412.0
3348 84.625 73.5625 85.625 6417.22
3351 84.625 73.625 85.625 6422.22
3354 84.625 73.625 85.5625 6427.22
3356 84.6875 73.6875 85.8125 6432.22
3359 84.75 73.6875 85.8125 6437.22
3361 84.75 73.6875 85.6875 6442.27
3364 84.8125 73.75 85.625 6447.32
3367 84.875 73.75 85.5 6452.35
3369 84.875 73.75 85.5625 6457.39
3372 84.9375 73.8125 85.625 6462.44
3375 84.9375 73.8125 85.5 6467.48
3377 84.9375 73.875 85.4375 6472.52
3380 84.9375 73.875 85.75 6477.58
3383 84.9375 73.9375 85.75 6482.63
3385 85.0625 73.9375 85.625 6487.66
3388 85.0625 73.9375 85.625 6492.71
3390 85.0625 74.0 85.8125 6497.74
3393 85.125 74.0625 85.875 6502.79
3396 85.1875 74.0625 86.125 6507.84
3398 85.1875 74.0625 86.1875 6512.9
3401 85.25 74.0625 86.0 6517.93
3404 85.25 74.125 86.0625 6522.97
3406 85.3125 74.125 86.0 6528.02
3409 85.3125 74.1875 85.875 6533.17
3412 85.375 74.1875 85.9375 6538.29
3414 85.375 74.1875 85.875 6543.32
3417 85.375 74.25 85.9375 6548.37
3420 85.375 74.25 86.0625 6553.42
3422 85.4375 74.3125 86.0 6558.46
3425 85.4375 74.3125 86.0 6563.53
3427 85.4375 74.3125 86.1875 6568.59
3430 85.5 74.375 86.25 6573.61
3433 85.4375 74.375 86.1875 6578.67
3435 85.5 74.375 86.3125 6583.71
3438 85.5625 74.4375 86.1875 6588.75
3441 85.5625 74.4375 86.25 6593.78
3443 85.5625 74.4375 86.1875 6598.83
3446 85.625 74.5 86.3125 6603.87
3449 85.6875 74.5 86.3125 6608.92
3451 85.6875 74.5625 86.3125 6613.95
3454 85.75 74.5625 86.25 6619.0
3456 85.75 74.625 86.375 6624.04
3459 85.75 74.625 86.875 6629.15
3462 85.8125 74.6875 87.1875 6634.19
3464 85.875 74.6875 87.4375 6639.24
3467 85.9375 74.6875 87.3125 6644.29
3470 86.0 74.6875 87.25 6649.33
3472 86.0 74.75 87.0 6654.38
3475 86.0 74.8125 86.875 6659.41
3478 86.0625 74.8125 86.8125 6664.46
3480 86.0 74.875 86.6875 6669.5
3483 86.0625 74.875 86.875 6674.55
3485 86.0625 74.9375 86.875 6679.58
3488 86.0625 74.9375 86.875 6684.64
3491 86.125 74.9375 86.8125 6689.69
3493 86.0625 75.0 86.6875 6694.74
3496 86.0625 75.0 86.625 6699.77
3499 86.125 75.0 86.5625 6704.82
3501 86.125 75.0625 86.625 6709.87
3504 86.125 75.0625 86.8125 6714.9
3507 86.125 75.0625 86.8125 6719.94
3509 86.1875 75.125 86.75 6724.98
3512 86.1875 75.1875 86.6875 6730.03
3515 86.25 75.1875 86.625 6735.07
