WI06 TVD02 TVD06 TVD03 PT1000_1 "Master clock"
2636 44.0625 42.875 42.6875 44.0 17467.55
2636 44.0 42.875 42.6875 44.0 17472.59
2636 44.0625 42.875 42.6875 43.9375 17477.64
2636 44.0 42.875 42.6875 44.0 17482.68
2636 44.0 42.875 42.6875 43.9375 17487.72
2636 44.0 42.875 42.6875 43.9375 17492.77
2636 44.0 42.875 42.6875 43.9375 17497.82
2636 44.0 42.875 42.6875 43.9375 17502.86
2636 44.0 42.875 42.625 43.9375 17507.9
2636 44.0 42.8125 42.625 43.9375 17512.95
2636 44.0 42.875 42.625 43.9375 17518.0
2636 43.9375 42.8125 42.625 43.9375 17523.04
2636 44.0 42.8125 42.625 43.9375 17528.08
2636 43.9375 42.8125 42.625 43.9375 17533.13
2636 43.9375 42.8125 42.625 43.9375 17538.2
2636 43.9375 42.8125 42.625 43.9375 17543.25
2636 43.9375 42.8125 42.625 43.9375 17548.29
2636 43.9375 42.8125 42.625 43.9375 17553.35
2636 43.9375 42.8125 42.625 43.9375 17558.4
2636 43.9375 42.8125 42.5625 43.875 17563.45
2636 43.9375 42.8125 42.625 43.875 17568.5
2636 43.9375 42.8125 42.5625 43.875 17573.54
2636 43.9375 42.8125 42.5625 43.875 17578.6
2636 43.875 42.8125 42.625 43.875 17583.63
2636 43.875 42.75 42.5625 43.875 17588.67
2636 43.875 42.8125 42.5625 43.875 17593.72
2636 43.875 42.75 42.5625 43.875 17598.76
2636 43.875 42.75 42.5625 43.8125 17603.81
2636 43.875 42.75 42.5625 43.875 17608.85
2636 43.875 42.75 42.5625 43.875 17613.9
2636 43.875 42.75 42.5625 43.875 17618.94
2636 43.875 42.75 42.5625 43.8125 17623.98
2636 43.8125 42.75 42.5625 43.8125 17629.02
2636 43.875 42.75 42.5625 43.8125 17634.06
2636 43.875 42.75 42.5 43.8125 17639.12
2636 43.875 42.75 42.5 43.8125 17644.17
2636 43.8125 42.75 42.5 43.8125 17649.21
2636 43.8125 42.75 42.5 43.8125 17654.26
2636 43.8125 42.75 42.5 43.8125 17659.31
2636 43.8125 42.6875 42.5 43.8125 17664.34
2636 43.8125 42.75 42.5 43.8125 17669.39
2636 43.8125 42.6875 42.5 43.8125 17674.43
2636 43.8125 42.6875 42.5 43.75 17679.48
2636 43.8125 42.6875 42.5 43.75 17684.52
2636 43.8125 42.6875 42.5 43.75 17689.57
2636 43.8125 42.6875 42.5 43.8125 17694.61
2636 43.8125 42.6875 42.4375 43.75 17699.66
2636 43.8125 42.6875 42.4375 43.75 17705.03
2636 43.75 42.625 42.4375 43.75 17710.09
2636 43.75 42.6875 42.4375 43.75 17715.15
2636 43.8125 42.6875 42.4375 43.75 17720.2
2636 43.8125 42.6875 42.4375 43.75 17725.26
2636 43.75 42.625 42.4375 43.6875 17730.3
2636 43.75 42.6875 42.4375 43.6875 17735.34
2636 43.75 42.6875 42.4375 43.6875 17740.39
2636 43.75 42.625 42.4375 43.6875 17745.44
2636 43.75 42.6875 42.4375 43.6875 17750.48
2636 43.75 42.625 42.4375 43.6875 17755.53
2636 43.75 42.625 42.4375 43.6875 17760.58
2636 43.75 42.625 42.4375 43.6875 17765.69
2636 43.6875 42.625 42.4375 43.6875 17770.69
2636 43.6875 42.625 42.4375 43.6875 17775.72
2636 43.6875 42.625 42.4375 43.6875 17780.77
2636 43.6875 42.625 42.375 43.625 17785.81
2636 43.6875 42.625 42.375 43.625 17790.86
2636 43.6875 42.625 42.375 43.625 17795.92
2636 43.6875 42.5625 42.375 43.625 17800.97
2636 43.6875 42.625 42.375 43.625 17806.02
2636 43.6875 42.5625 42.375 43.625 17811.06
2636 43.6875 42.5625 42.375 43.625 17816.1
2636 43.6875 42.5625 42.375 43.625 17821.14
2636 43.6875 42.5625 42.375 43.625 17826.19
2636 43.625 42.5625 42.3125 43.625 17831.23
2636 43.6875 42.5625 42.3125 43.625 17836.28
2636 43.625 42.5625 42.3125 43.625 17841.33
2636 43.625 42.5625 42.3125 43.625 17846.38
2636 43.625 42.5625 42.3125 43.625 17851.43
2636 43.625 42.5625 42.3125 43.625 17856.64
2636 43.625 42.5625 42.3125 43.5625 17861.64
2636 43.625 42.5625 42.3125 43.5625 17866.64
2636 43.625 42.5625 42.3125 43.5625 17871.66
2636 43.625 42.5625 42.3125 43.5625 17876.7
2636 43.625 42.5 42.3125 43.5625 17881.75
2636 43.625 42.5 42.3125 43.5625 17886.8
2636 43.625 42.5 42.25 43.5625 17891.83
2636 43.5625 42.5 42.3125 43.5625 17896.88
2636 43.5625 42.5 42.25 43.5625 17901.93
2636 43.5625 42.5 42.3125 43.5 17906.98
2636 43.5625 42.5 42.25 43.5625 17912.02
2636 43.5625 42.5 42.25 43.5 17917.07
2636 43.5625 42.5 42.25 43.5625 17922.12
2636 43.5625 42.5 42.25 43.5625 17927.16
2636 43.5625 42.5 42.25 43.5 17932.21
2636 43.5625 42.5 42.25 43.5 17937.29
2636 43.5625 42.5 42.25 43.5 17942.34
2636 43.5 42.4375 42.25 43.5 17947.39
2636 43.5625 42.5 42.25 43.5 17952.44
2636 43.5 42.4375 42.25 43.5 17957.48
2636 43.5 42.4375 42.25 43.5 17962.53
2636 43.5 42.4375 42.25 43.5 17967.57
2636 43.5 42.4375 42.25 43.5 17972.61
2636 43.5 42.4375 42.25 43.5 17977.66
2636 43.5 42.4375 42.1875 43.5 17982.71
2636 43.5 42.4375 42.1875 43.5 17987.76
2636 43.5 42.4375 42.1875 43.4375 17992.79
2636 43.5 42.4375 42.1875 43.4375 17997.83
2636 43.5 42.375 42.1875 43.4375 18002.87
2636 43.5 42.4375 42.1875 43.4375 18007.91
2636 43.4375 42.4375 42.1875 43.4375 18013.0
2636 43.5 42.375 42.1875 43.4375 18018.05
2636 43.4375 42.4375 42.1875 43.4375 18023.11
2636 43.5 42.375 42.1875 43.4375 18028.17
2636 43.4375 42.375 42.1875 43.4375 18033.22
2636 43.4375 42.375 42.1875 43.4375 18038.27
2636 43.4375 42.375 42.125 43.4375 18043.32
2636 43.4375 42.375 42.125 43.4375 18048.37
2636 43.4375 42.375 42.125 43.4375 18053.42
2636 43.4375 42.375 42.125 43.4375 18058.47
2636 43.4375 42.375 42.125 43.375 18063.51
2636 43.4375 42.3125 42.125 43.375 18068.55
2636 43.375 42.375 42.125 43.375 18073.6
2636 43.4375 42.3125 42.125 43.375 18078.65
2636 43.4375 42.3125 42.125 43.375 18083.69
2636 43.375 42.3125 42.125 43.375 18088.74
2636 43.375 42.3125 42.125 43.3125 18093.78
2636 43.375 42.3125 42.125 43.3125 18098.83
2636 43.375 42.3125 42.125 43.375 18103.87
2636 43.375 42.3125 42.125 43.3125 18108.92
2636 43.375 42.3125 42.125 43.3125 18113.97
2636 43.375 42.3125 42.125 43.3125 18119.01
2636 43.375 42.3125 42.0625 43.3125 18124.06
2636 43.375 42.3125 42.0625 43.3125 18129.1
2636 43.375 42.3125 42.0625 43.3125 18134.16
2636 43.375 42.3125 42.0625 43.3125 18139.21
2636 43.375 42.3125 42.0625 43.3125 18144.27
2636 43.3125 42.25 42.0625 43.3125 18149.31
2636 43.3125 42.3125 42.0625 43.3125 18154.35
2636 43.3125 42.3125 42.0625 43.3125 18159.4
2636 43.3125 42.25 42.0625 43.25 18164.45
2636 43.3125 42.25 42.0625 43.25 18169.48
2636 43.3125 42.25 42.0625 43.3125 18174.53
2636 43.3125 42.25 42.0625 43.25 18179.58
2636 43.3125 42.25 42.0 43.25 18184.63
2636 43.3125 42.25 42.0 43.25 18189.68
2636 43.3125 42.25 42.0 43.25 18194.73
2636 43.25 42.25 42.0 43.25 18199.79
2636 43.25 42.25 42.0 43.25 18204.84
2636 43.25 42.25 42.0 43.25 18209.88
2636 43.25 42.25 42.0 43.25 18214.93
2636 43.25 42.1875 42.0 43.25 18219.97
2636 43.25 42.25 42.0 43.25 18225.02
2636 43.25 42.1875 42.0 43.25 18230.07
2636 43.25 42.25 42.0 43.25 18235.11
2636 43.25 42.1875 42.0 43.25 18240.16
2636 43.25 42.1875 41.9375 43.1875 18245.21
2636 43.25 42.1875 41.9375 43.25 18250.25
2636 43.25 42.1875 41.9375 43.1875 18255.3
2636 43.25 42.1875 42.0 43.1875 18260.33
2636 43.25 42.1875 42.0 43.1875 18265.39
2636 43.25 42.1875 42.0 43.1875 18270.45
2636 43.1875 42.1875 41.9375 43.1875 18275.51
2636 43.1875 42.1875 41.9375 43.1875 18280.55
2636 43.25 42.1875 41.9375 43.1875 18285.6
2636 43.1875 42.1875 41.9375 43.1875 18290.69
2636 43.1875 42.1875 41.9375 43.1875 18295.69
2636 43.1875 42.1875 41.9375 43.125 18300.74
2636 43.1875 42.125 41.9375 43.1875 18305.79
2636 43.1875 42.125 41.9375 43.1875 18310.84
2636 43.1875 42.125 41.9375 43.125 18315.89
2636 43.1875 42.125 41.9375 43.125 18320.93
2636 43.1875 42.125 41.9375 43.1875 18325.98
2636 43.1875 42.125 41.875 43.125 18331.02
2636 43.1875 42.125 41.9375 43.125 18336.06
2636 43.125 42.125 41.9375 43.125 18341.11
2636 43.1875 42.125 41.875 43.125 18346.16
2636 43.125 42.125 41.875 43.125 18351.2
2636 43.125 42.125 41.875 43.125 18356.25
2636 43.125 42.125 41.875 43.125 18361.3
2636 43.125 42.125 41.875 43.125 18366.35
2636 43.125 42.0625 41.875 43.125 18371.39
2636 43.125 42.125 41.875 43.125 18376.44
2636 43.125 42.0625 41.875 43.0625 18381.65
2636 43.0625 42.125 41.875 43.125 18386.64
2636 43.125 42.0625 41.8125 43.0625 18391.64
2636 43.125 42.0625 41.875 43.0625 18396.64
2636 43.125 42.0625 41.8125 43.0625 18401.66
2636 43.0625 42.0625 41.8125 43.0625 18406.71
2636 43.0625 42.0625 41.8125 43.0625 18411.76
2636 43.0625 42.0625 41.8125 43.0625 18416.81
2636 43.0625 42.0625 41.8125 43.0625 18421.86
2636 43.0625 42.0625 41.8125 43.0625 18426.9
2636 43.0625 42.0625 41.8125 43.0625 18431.94
2636 43.0625 42.0625 41.8125 43.0625 18436.98
2636 43.0625 42.0625 41.8125 43.0625 18442.03
2636 43.0625 42.0 41.8125 43.0 18447.07
2636 43.0625 42.0 41.8125 43.0625 18452.12
2636 43.0625 42.0 41.75 43.0 18457.16
2636 43.0 42.0 41.75 43.0 18462.2
2636 43.0 42.0 41.8125 43.0 18467.24
2636 43.0 42.0 41.75 43.0 18472.29
2636 43.0 42.0 41.75 43.0 18477.34
2636 43.0 42.0 41.75 43.0 18482.38
2636 43.0 42.0 41.75 43.0 18487.43
2636 43.0 42.0 41.75 43.0 18492.48
2636 43.0 42.0 41.75 43.0 18497.52
2636 43.0 42.0 41.75 43.0 18502.57
2636 43.0 42.0 41.75 43.0 18507.61
2636 43.0 42.0 41.75 43.0 18512.66
2636 43.0 41.9375 41.75 42.9375 18517.7
2636 43.0 42.0 41.75 42.9375 18522.74
2636 43.0 41.9375 41.75 43.0 18527.79
2636 42.9375 42.0 41.6875 42.9375 18532.83
2636 43.0 41.9375 41.6875 42.9375 18537.88
2636 42.9375 41.9375 41.6875 42.9375 18542.92
2636 42.9375 41.9375 41.6875 42.9375 18547.97
2636 42.9375 41.9375 41.6875 42.9375 18553.02
2636 42.9375 41.9375 41.6875 42.875 18558.06
2636 42.9375 41.9375 41.6875 42.875 18563.11
2636 42.9375 41.9375 41.6875 42.875 18568.15
2636 42.9375 41.9375 41.6875 42.875 18573.2
2636 42.9375 41.9375 41.6875 42.875 18578.25
2636 42.9375 41.9375 41.6875 42.875 18583.3
2636 42.875 41.9375 41.6875 42.875 18588.34
2636 42.9375 41.9375 41.6875 42.875 18593.39
2636 42.875 41.9375 41.6875 42.875 18598.44
2636 42.875 41.9375 41.6875 42.875 18603.48
2636 42.875 41.875 41.6875 42.875 18608.53
2636 42.875 41.875 41.625 42.875 18613.58
2636 42.875 41.875 41.625 42.8125 18618.63
2636 42.875 41.875 41.625 42.8125 18623.67
2636 42.875 41.875 41.625 42.875 18628.72
2636 42.875 41.875 41.625 42.875 18633.77
2636 42.875 41.875 41.625 42.8125 18638.82
2636 42.8125 41.875 41.625 42.8125 18643.86
2636 42.875 41.875 41.625 42.8125 18648.91
2636 42.875 41.875 41.625 42.8125 18653.95
2636 42.875 41.875 41.625 42.8125 18659.0
2636 42.8125 41.875 41.625 42.8125 18664.05
2636 42.8125 41.875 41.625 42.8125 18669.1
2636 42.8125 41.875 41.5625 42.8125 18674.15
2636 42.8125 41.8125 41.625 42.8125 18679.2
2636 42.8125 41.8125 41.5625 42.8125 18684.25
2636 42.8125 41.8125 41.5625 42.75 18689.3
2636 42.8125 41.8125 41.5625 42.8125 18694.34
2636 42.8125 41.8125 41.5625 42.8125 18699.39
2636 42.8125 41.8125 41.5625 42.8125 18704.43
2636 42.8125 41.8125 41.5625 42.8125 18709.48
2636 42.8125 41.8125 41.5625 42.75 18714.52
2636 42.8125 41.8125 41.5625 42.8125 18719.57
2636 42.75 41.8125 41.5625 42.75 18724.62
2636 42.75 41.8125 41.5625 42.75 18729.65
2636 42.75 41.8125 41.5625 42.75 18734.7
2636 42.75 41.75 41.5625 42.75 18739.74
2636 42.75 41.75 41.5625 42.75 18744.78
2636 42.75 41.8125 41.5625 42.75 18749.83
2636 42.75 41.75 41.5 42.75 18754.88
2636 42.75 41.8125 41.5 42.75 18759.93
2636 42.75 41.75 41.5 42.75 18765.11
2636 42.75 41.75 41.5 42.75 18770.17
2636 42.75 41.75 41.5 42.6875 18775.23
2636 42.75 41.75 41.5 42.75 18780.28
2636 42.75 41.75 41.5 42.6875 18785.32
2636 42.75 41.75 41.5 42.6875 18790.37
2636 42.75 41.75 41.5 42.6875 18795.41
2636 42.6875 41.75 41.5 42.6875 18800.46
2636 42.6875 41.75 41.5 42.6875 18805.51
2636 42.6875 41.75 41.5 42.6875 18810.56
2636 42.6875 41.75 41.5 42.6875 18815.6
2636 42.6875 41.75 41.5 42.6875 18820.69
2636 42.6875 41.6875 41.5 42.6875 18825.69
2636 42.6875 41.6875 41.5 42.6875 18830.74
2636 42.6875 41.75 41.4375 42.6875 18835.79
2636 42.6875 41.6875 41.4375 42.6875 18840.84
2636 42.6875 41.6875 41.4375 42.6875 18845.89
2636 42.625 41.6875 41.4375 42.6875 18850.93
2636 42.6875 41.6875 41.4375 42.625 18855.97
2636 42.6875 41.6875 41.4375 42.6875 18861.02
2636 42.6875 41.6875 41.4375 42.625 18866.07
2636 42.625 41.6875 41.4375 42.625 18871.11
2636 42.625 41.6875 41.4375 42.625 18876.16
2636 42.625 41.6875 41.4375 42.625 18881.21
2636 42.625 41.6875 41.4375 42.625 18886.25
2636 42.625 41.6875 41.4375 42.625 18891.3
2636 42.625 41.6875 41.4375 42.625 18896.34
2636 42.625 41.6875 41.4375 42.625 18901.39
2636 42.625 41.6875 41.375 42.625 18906.43
2636 42.625 41.625 41.4375 42.625 18911.64
2636 42.625 41.625 41.375 42.625 18916.64
2636 42.5625 41.625 41.375 42.5625 18921.64
2636 42.5625 41.625 41.4375 42.5625 18926.64
2636 42.5625 41.625 41.375 42.5625 18931.66
2636 42.5625 41.625 41.375 42.5625 18936.71
2636 42.5625 41.625 41.375 42.5 18941.75
2636 42.5625 41.625 41.375 42.5625 18946.79
2636 42.5625 41.625 41.375 42.5625 18951.85
2636 42.5625 41.625 41.375 42.5625 18956.88
2636 42.5625 41.625 41.375 42.5625 18961.97
2636 42.5625 41.625 41.3125 42.5 18967.02
2636 42.5625 41.625 41.375 42.5 18972.07
2636 42.5625 41.5625 41.375 42.5 18977.12
2636 42.5625 41.5625 41.375 42.5 18982.18
2636 42.5625 41.5625 41.3125 42.5 18987.24
2636 42.5 41.5625 41.375 42.5 18992.29
2636 42.5 41.5625 41.3125 42.5 18997.35
2636 42.5 41.5625 41.3125 42.5 19002.4
2636 42.5 41.5625 41.3125 42.5 19007.45
2636 42.5 41.5625 41.3125 42.5 19012.51
2636 42.5 41.5625 41.3125 42.5 19017.56
2636 42.5 41.5625 41.3125 42.5 19022.62
2636 42.5 41.5625 41.3125 42.4375 19027.68
2636 42.5 41.5625 41.3125 42.4375 19032.72
2636 42.5 41.5625 41.3125 42.5 19037.77
2636 42.5 41.5625 41.3125 42.4375 19042.82
2636 42.5 41.5 41.3125 42.4375 19047.86
2636 42.5 41.5 41.3125 42.4375 19052.91
2636 42.5 41.5 41.25 42.4375 19057.95
2636 42.5 41.5 41.3125 42.4375 19063.0
2636 42.4375 41.5 41.25 42.4375 19068.04
2636 42.4375 41.5625 41.3125 42.4375 19073.09
2636 42.4375 41.5 41.3125 42.4375 19078.12
2636 42.4375 41.5 41.25 42.4375 19083.17
2636 42.4375 41.5 41.25 42.4375 19088.21
2636 42.4375 41.5 41.25 42.4375 19093.25
2636 42.4375 41.5 41.25 42.4375 19098.3
2636 42.4375 41.5 41.25 42.375 19103.34
2636 42.4375 41.5 41.25 42.4375 19108.39
2636 42.4375 41.5 41.25 42.375 19113.43
2636 42.4375 41.5 41.25 42.375 19118.48
2636 42.4375 41.5 41.25 42.375 19123.54
2636 42.4375 41.5 41.25 42.375 19128.58
2636 42.4375 41.4375 41.25 42.375 19133.63
2636 42.375 41.5 41.25 42.375 19138.66
2636 42.375 41.5 41.1875 42.375 19143.7
2636 42.375 41.4375 41.1875 42.375 19148.75
2636 42.375 41.4375 41.1875 42.375 19153.8
2636 42.375 41.4375 41.1875 42.375 19158.85
2636 42.375 41.4375 41.1875 42.375 19163.89
2636 42.375 41.4375 41.1875 42.375 19168.94
2636 42.375 41.4375 41.1875 42.375 19173.99
2636 42.375 41.4375 41.1875 42.375 19179.04
2636 42.375 41.4375 41.1875 42.375 19184.08
2636 42.375 41.4375 41.1875 42.375 19189.13
2636 42.375 41.4375 41.1875 42.3125 19194.18
2636 42.375 41.4375 41.1875 42.3125 19199.22
2636 42.3125 41.4375 41.1875 42.3125 19204.27
2636 42.375 41.375 41.1875 42.3125 19209.31
2636 42.3125 41.375 41.125 42.3125 19214.36
2636 42.3125 41.375 41.1875 42.3125 19219.41
2636 42.3125 41.375 41.1875 42.3125 19224.45
2636 42.3125 41.375 41.125 42.3125 19229.5
2636 42.3125 41.375 41.125 42.3125 19234.55
2636 42.3125 41.375 41.125 42.3125 19239.6
2636 42.3125 41.375 41.125 42.3125 19244.64
2636 42.3125 41.375 41.125 42.3125 19249.67
2636 42.3125 41.375 41.125 42.3125 19254.72
2636 42.25 41.375 41.125 42.3125 19259.76
2636 42.25 41.375 41.125 42.25 19264.81
2636 42.3125 41.375 41.125 42.25 19269.85
2636 42.25 41.375 41.125 42.25 19274.9
2636 42.25 41.3125 41.125 42.3125 19279.94
2636 42.25 41.375 41.0625 42.3125 19284.99
2636 42.25 41.3125 41.125 42.25 19290.03
2636 42.25 41.375 41.0625 42.25 19295.08
2636 42.25 41.375 41.0625 42.25 19300.12
2636 42.25 41.3125 41.0625 42.25 19305.44
2636 42.25 41.375 41.0625 42.25 19310.49
2636 42.25 41.3125 41.0625 42.25 19315.53
2636 42.25 41.3125 41.0625 42.25 19320.58
2636 42.25 41.3125 41.0625 42.25 19325.69
2636 42.25 41.3125 41.0625 42.25 19330.69
2636 42.1875 41.3125 41.0625 42.25 19335.71
2636 42.1875 41.3125 41.0625 42.25 19340.76
2636 42.1875 41.3125 41.0625 42.1875 19345.8
2636 42.1875 41.3125 41.0625 42.1875 19350.85
2636 42.1875 41.3125 41.0 42.1875 19355.9
2636 42.1875 41.3125 41.0625 42.1875 19360.95
2636 42.1875 41.3125 41.0 42.1875 19365.99
2636 42.1875 41.25 41.0625 42.1875 19371.04
2636 42.1875 41.25 41.0 42.1875 19376.09
2636 42.1875 41.3125 41.0 42.1875 19381.13
2636 42.1875 41.25 41.0 42.125 19386.18
2636 42.1875 41.25 41.0 42.125 19391.23
2636 42.1875 41.25 41.0 42.1875 19396.27
2636 42.1875 41.25 41.0 42.125 19401.31
2636 42.125 41.25 41.0 42.125 19406.36
2636 42.1875 41.25 41.0 42.125 19411.41
2636 42.125 41.25 41.0 42.125 19416.64
2636 42.125 41.25 41.0 42.125 19421.64
2636 42.125 41.25 41.0 42.125 19426.64
2636 42.125 41.25 41.0 42.125 19431.64
2636 42.125 41.25 41.0 42.125 19436.64
2636 42.125 41.1875 40.9375 42.125 19441.67
2636 42.125 41.1875 40.9375 42.125 19446.72
2636 42.125 41.25 41.0 42.125 19451.77
2636 42.125 41.1875 40.9375 42.0625 19456.81
2636 42.0625 41.1875 40.9375 42.125 19461.86
2636 42.0625 41.1875 40.9375 42.0625 19466.91
2636 42.0625 41.1875 40.9375 42.0625 19471.95
2636 42.0625 41.1875 40.9375 42.0625 19477.0
2636 42.0625 41.1875 40.9375 42.0625 19482.06
2636 42.125 41.1875 40.9375 42.0625 19487.12
2636 42.0625 41.1875 40.9375 42.0625 19492.18
2636 42.0625 41.1875 40.9375 42.0625 19497.24
2636 42.0625 41.1875 40.9375 42.0625 19502.29
2636 42.0625 41.1875 40.9375 42.0625 19507.33
2636 42.0625 41.1875 40.875 42.0625 19512.38
2636 42.0625 41.125 40.9375 42.0625 19517.43
2636 42.0625 41.1875 40.875 42.0625 19522.48
2636 42.0625 41.1875 40.9375 42.0 19527.53
2636 42.0 41.1875 40.875 42.0 19532.57
2636 42.0 41.125 40.875 42.0 19537.62
2636 42.0 41.125 40.875 42.0 19542.67
2636 42.0 41.125 40.875 42.0 19547.81
2636 42.0 41.125 40.875 42.0 19552.86
2636 42.0625 41.125 40.875 42.0 19557.9
2636 42.0 41.125 40.875 42.0 19562.94
2636 42.0 41.125 40.875 42.0 19567.99
2636 42.0 41.125 40.875 42.0 19573.02
2636 42.0 41.125 40.875 42.0 19578.07
2636 42.0 41.125 40.875 42.0 19583.11
2636 42.0 41.125 40.875 42.0 19588.16
2636 42.0 41.125 40.875 42.0 19593.21
2636 42.0 41.125 40.875 42.0 19598.25
2636 42.0 41.0625 40.8125 42.0 19603.3
2636 42.0 41.0625 40.8125 42.0 19608.35
2636 42.0 41.125 40.875 41.9375 19613.39
2636 42.0 41.125 40.8125 42.0 19618.44
2636 41.9375 41.0625 40.8125 41.9375 19623.49
2636 41.9375 41.0625 40.8125 41.9375 19628.52
2636 41.9375 41.0625 40.8125 41.9375 19633.57
2636 41.9375 41.0625 40.8125 41.9375 19638.61
2636 41.9375 41.0625 40.8125 41.9375 19643.65
2636 41.9375 41.0625 40.8125 41.9375 19648.71
2636 41.9375 41.0625 40.8125 41.9375 19653.78
2636 41.9375 41.0625 40.8125 41.9375 19658.84
2636 41.9375 41.0 40.8125 41.9375 19664.02
2636 41.9375 41.0625 40.8125 41.9375 19669.56
2636 41.9375 41.0625 40.75 41.875 19675.07
2636 41.9375 41.0625 40.75 41.9375 19680.57
2636 41.9375 41.0625 40.75 41.875 19685.91
2636 41.9375 41.0625 40.75 41.9375 19690.96
2636 41.875 41.0 40.75 41.875 19696.0
2636 41.9375 41.0625 40.75 41.875 19701.04
2636 41.9375 41.0 40.75 41.875 19706.09
2636 41.875 41.0 40.75 41.875 19711.14
2636 41.875 41.0 40.75 41.875 19716.19
2636 41.875 41.0 40.75 41.875 19721.24
2636 41.875 41.0 40.75 41.875 19726.28
2636 41.875 41.0 40.75 41.875 19731.33
2636 41.875 41.0 40.75 41.875 19736.38
2636 41.875 41.0 40.75 41.875 19741.42
2636 41.875 41.0 40.6875 41.875 19746.64
2636 41.875 41.0 40.75 41.875 19751.64
2636 41.875 41.0 40.6875 41.875 19756.64
2636 41.8125 40.9375 40.6875 41.875 19761.64
2636 41.8125 41.0 40.6875 41.8125 19766.65
2636 41.8125 40.9375 40.6875 41.8125 19771.7
2636 41.8125 40.9375 40.6875 41.8125 19776.74
2636 41.8125 40.9375 40.6875 41.8125 19781.79
2636 41.8125 40.9375 40.6875 41.8125 19786.84
2636 41.8125 40.9375 40.6875 41.8125 19791.88
2636 41.8125 40.9375 40.6875 41.8125 19796.93
2636 41.8125 40.9375 40.6875 41.8125 19801.98
2636 41.8125 40.9375 40.6875 41.75 19807.02
2636 41.8125 40.9375 40.6875 41.75 19812.07
2636 41.8125 40.9375 40.6875 41.8125 19817.12
2636 41.75 40.9375 40.625 41.75 19822.16
2636 41.75 40.9375 40.6875 41.75 19827.21
2636 41.8125 40.875 40.625 41.75 19832.25
2636 41.75 40.9375 40.625 41.75 19837.3
2636 41.75 40.9375 40.625 41.75 19842.32
2636 41.75 40.9375 40.625 41.75 19847.37
2636 41.75 40.9375 40.6875 41.75 19852.41
2636 41.75 40.9375 40.625 41.75 19857.46
2636 41.75 40.875 40.625 41.75 19862.51
2636 41.75 40.9375 40.625 41.75 19867.56
2636 41.75 40.875 40.625 41.75 19872.59
2636 41.75 40.875 40.625 41.75 19877.64
2636 41.75 40.875 40.625 41.75 19882.68
2636 41.75 40.875 40.625 41.75 19887.73
2636 41.75 40.875 40.625 41.6875 19892.78
2636 41.75 40.875 40.625 41.6875 19897.83
2636 41.6875 40.875 40.625 41.6875 19902.87
2636 41.6875 40.875 40.625 41.6875 19907.92
2636 41.6875 40.875 40.5625 41.6875 19912.97
2636 41.75 40.875 40.625 41.6875 19918.02
2636 41.6875 40.875 40.5625 41.6875 19923.06
2636 41.6875 40.875 40.5625 41.6875 19928.11
2636 41.6875 40.8125 40.5625 41.6875 19933.16
2636 41.6875 40.8125 40.5625 41.6875 19938.2
2636 41.6875 40.875 40.5625 41.6875 19943.25
2636 41.6875 40.8125 40.5625 41.6875 19948.3
2636 41.6875 40.8125 40.5625 41.6875 19953.35
2636 41.625 40.8125 40.5625 41.6875 19958.39
2636 41.6875 40.8125 40.5625 41.6875 19963.43
2636 41.6875 40.8125 40.5625 41.625 19968.48
2636 41.6875 40.8125 40.5625 41.6875 19973.53
2636 41.625 40.8125 40.5625 41.625 19978.58
2636 41.625 40.8125 40.5625 41.6875 19983.63
2636 41.625 40.8125 40.5625 41.625 19988.67
2636 41.625 40.8125 40.5625 41.625 19993.72
2636 41.625 40.8125 40.5 41.625 19998.76
2636 41.625 40.8125 40.5625 41.625 20003.8
2636 41.625 40.8125 40.5625 41.625 20008.85
2636 41.625 40.8125 40.5 41.625 20014.05
2636 41.625 40.8125 40.5 41.625 20019.13
2636 41.625 40.75 40.5 41.625 20024.19
2636 41.625 40.75 40.5 41.625 20029.24
2636 41.625 40.75 40.5 41.625 20034.29
2636 41.625 40.75 40.5 41.625 20039.35
2636 41.625 40.75 40.5 41.625 20044.38
2636 41.625 40.75 40.5 41.625 20049.44
2636 41.5625 40.75 40.5 41.5625 20054.5
2636 41.5625 40.75 40.5 41.5625 20059.55
2636 41.625 40.75 40.5 41.625 20064.6
2636 41.5625 40.75 40.5 41.625 20069.66
2636 41.5625 40.75 40.5 41.5625 20074.7
2636 41.5625 40.75 40.4375 41.5625 20079.74
2636 41.5625 40.6875 40.5 41.5625 20084.79
2636 41.5625 40.75 40.4375 41.5625 20089.84
2636 41.5625 40.6875 40.5 41.5625 20094.88
2636 41.5625 40.75 40.4375 41.5625 20099.93
2636 41.5625 40.6875 40.4375 41.5625 20104.98
2636 41.5625 40.6875 40.4375 41.5625 20110.02
2636 41.5 40.6875 40.4375 41.5625 20115.07
2636 41.5625 40.6875 40.4375 41.5 20120.11
2636 41.5625 40.6875 40.4375 41.5625 20125.15
2636 41.5 40.6875 40.4375 41.5 20130.2
2636 41.5 40.6875 40.4375 41.5 20135.25
2636 41.5 40.6875 40.4375 41.5 20140.29
2636 41.5625 40.6875 40.4375 41.5 20145.34
2636 41.5 40.6875 40.4375 41.5 20150.37
2636 41.5 40.6875 40.4375 41.5 20155.42
2636 41.5 40.6875 40.375 41.5 20160.46
2636 41.5 40.6875 40.4375 41.5 20165.51
2636 41.5 40.6875 40.375 41.5 20170.55
2636 41.5 40.6875 40.4375 41.5 20175.6
