Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
551 21.5625 38.375 37.5625 21.5 22.375 37.0625 257.13
551 21.5625 38.375 37.5625 21.5 22.375 37.0625 258.13
551 21.5625 38.375 37.5625 21.5 22.375 37.0625 259.74
551 21.5625 38.375 37.5625 21.5 22.375 37.0625 260.14
562 21.5625 38.6875 37.75 21.5 22.3125 37.3125 261.14
562 21.5625 38.6875 37.75 21.5 22.3125 37.3125 262.14
562 21.5625 38.6875 37.75 21.5 22.3125 37.3125 263.14
562 21.5625 38.6875 37.75 21.5 22.3125 37.3125 264.15
562 21.5625 38.6875 37.75 21.5 22.3125 37.3125 265.15
573 21.5625 38.9375 38.0 21.5 22.3125 37.5 266.15
573 21.5625 38.9375 38.0 21.5 22.3125 37.5 267.15
573 21.5625 38.9375 38.0 21.5 22.3125 37.5 268.15
573 21.5625 38.9375 38.0 21.5 22.3125 37.5 269.15
573 21.5625 38.9375 38.0 21.5 22.3125 37.5 270.15
583 21.5625 39.1875 38.25 21.5 22.3125 37.75 271.15
583 21.5625 39.1875 38.25 21.5 22.3125 37.75 272.15
583 21.5625 39.1875 38.25 21.5 22.3125 37.75 273.16
583 21.5625 39.1875 38.25 21.5 22.3125 37.75 274.16
583 21.5625 39.1875 38.25 21.5 22.3125 37.75 275.16
594 21.5625 39.4375 38.5 21.5 22.3125 37.9375 276.16
594 21.5625 39.4375 38.5 21.5 22.3125 37.9375 277.16
594 21.5625 39.4375 38.5 21.5 22.3125 37.9375 278.16
594 21.5625 39.4375 38.5 21.5 22.3125 37.9375 279.16
594 21.5625 39.4375 38.5 21.5 22.3125 37.9375 280.17
605 21.5625 39.75 38.75 21.5625 22.25 38.25 281.17
605 21.5625 39.75 38.75 21.5625 22.25 38.25 282.17
605 21.5625 39.75 38.75 21.5625 22.25 38.25 283.17
605 21.5625 39.75 38.75 21.5625 22.25 38.25 284.18
605 21.5625 39.75 38.75 21.5625 22.25 38.25 285.18
615 21.625 40.0 39.0 21.5625 22.25 38.4375 286.18
615 21.625 40.0 39.0 21.5625 22.25 38.4375 287.18
615 21.625 40.0 39.0 21.5625 22.25 38.4375 288.18
615 21.625 40.0 39.0 21.5625 22.25 38.4375 289.18
615 21.625 40.0 39.0 21.5625 22.25 38.4375 290.19
626 21.625 40.25 39.1875 21.5625 22.3125 38.6875 291.19
626 21.625 40.25 39.1875 21.5625 22.3125 38.6875 292.19
626 21.625 40.25 39.1875 21.5625 22.3125 38.6875 293.19
626 21.625 40.25 39.1875 21.5625 22.3125 38.6875 294.19
626 21.625 40.25 39.1875 21.5625 22.3125 38.6875 295.19
637 21.625 40.5 39.4375 21.5625 22.375 38.875 296.19
637 21.625 40.5 39.4375 21.5625 22.375 38.875 297.19
637 21.625 40.5 39.4375 21.5625 22.375 38.875 298.19
637 21.625 40.5 39.4375 21.5625 22.375 38.875 299.19
637 21.625 40.5 39.4375 21.5625 22.375 38.875 300.2
647 21.625 40.75 39.625 21.5625 22.375 39.0625 301.2
647 21.625 40.75 39.625 21.5625 22.375 39.0625 302.2
647 21.625 40.75 39.625 21.5625 22.375 39.0625 303.21
647 21.625 40.75 39.625 21.5625 22.375 39.0625 304.21
647 21.625 40.75 39.625 21.5625 22.375 39.0625 305.21
658 21.6875 41.0 39.875 21.625 22.4375 39.3125 306.21
658 21.6875 41.0 39.875 21.625 22.4375 39.3125 307.21
658 21.6875 41.0 39.875 21.625 22.4375 39.3125 308.22
658 21.6875 41.0 39.875 21.625 22.4375 39.3125 309.22
658 21.6875 41.0 39.875 21.625 22.4375 39.3125 310.22
669 21.6875 41.25 40.0625 21.625 22.5 39.5 311.22
669 21.6875 41.25 40.0625 21.625 22.5 39.5 312.22
669 21.6875 41.25 40.0625 21.625 22.5 39.5 313.22
669 21.6875 41.25 40.0625 21.625 22.5 39.5 314.22
669 21.6875 41.25 40.0625 21.625 22.5 39.5 315.22
679 21.75 41.5 40.3125 21.6875 22.5 39.6875 316.23
679 21.75 41.5 40.3125 21.6875 22.5 39.6875 317.23
679 21.75 41.5 40.3125 21.6875 22.5 39.6875 319.8
679 21.75 41.5 40.3125 21.6875 22.5 39.6875 319.83
691 21.75 41.6875 40.5 21.6875 22.5625 39.9375 320.83
691 21.75 41.6875 40.5 21.6875 22.5625 39.9375 321.83
691 21.75 41.6875 40.5 21.6875 22.5625 39.9375 322.83
691 21.75 41.6875 40.5 21.6875 22.5625 39.9375 323.83
691 21.75 41.6875 40.5 21.6875 22.5625 39.9375 324.83
701 21.75 41.9375 40.6875 21.75 22.5625 40.125 325.83
701 21.75 41.9375 40.6875 21.75 22.5625 40.125 326.84
701 21.75 41.9375 40.6875 21.75 22.5625 40.125 327.84
701 21.75 41.9375 40.6875 21.75 22.5625 40.125 328.84
701 21.75 41.9375 40.6875 21.75 22.5625 40.125 329.84
712 21.75 42.1875 40.875 21.75 22.5 40.3125 330.84
712 21.75 42.1875 40.875 21.75 22.5 40.3125 331.84
712 21.75 42.1875 40.875 21.75 22.5 40.3125 332.84
712 21.75 42.1875 40.875 21.75 22.5 40.3125 333.84
712 21.75 42.1875 40.875 21.75 22.5 40.3125 334.84
722 21.8125 42.375 41.0625 21.75 22.5625 40.5 335.85
722 21.8125 42.375 41.0625 21.75 22.5625 40.5 336.85
722 21.8125 42.375 41.0625 21.75 22.5625 40.5 337.85
722 21.8125 42.375 41.0625 21.75 22.5625 40.5 338.85
722 21.8125 42.375 41.0625 21.75 22.5625 40.5 339.85
733 21.8125 42.5625 41.25 21.8125 22.625 40.75 340.86
