WI06 WI05 TVD02 TVD01 TVD05 TVD12 TVD06 TVD07 TVD04 TVD03 PT1000 TVK01 TVK02 TVK03 TVK04 "Master clock"
1161 635 28.2125 28.8125 28.4375 33.1875 33.775 32.5 25.5 40.25 180.8125 30.75 129.75 29.75 190.75 6374.86
1162 635 28.2125 28.8125 28.4375 33.1875 33.775 32.5 25.5 40.25 180.8125 31.25 129.75 29.5 190.5 6379.87
1163 636 28.2125 28.8125 28.4375 33.1875 33.775 32.5 25.5 40.25 180.8125 30.75 129.25 29.75 190.5 6384.87
1164 636 28.2125 28.8125 28.5 33.1875 33.775 32.5 25.5625 40.25 180.8125 31.0 129.5 30.0 190.75 6389.87
1165 636 28.2125 28.8125 28.5 33.1875 33.775 32.5 25.5625 40.25 180.8125 31.25 129.0 29.75 190.5 6394.87
1166 637 28.2125 28.8125 28.5 33.1875 33.775 32.5 25.5 40.25 180.8125 31.25 130.0 29.25 190.5 6399.88
1166 637 28.2125 28.8125 28.5 33.25 33.775 32.5 25.5625 40.25 180.8125 31.25 130.0 29.75 190.5 6404.88
1167 638 28.2125 28.8125 28.5 33.1875 33.8375 32.5 25.5625 40.25 180.8125 31.25 129.75 29.5 190.5 6409.88
1168 638 28.2125 28.875 28.4375 33.25 33.775 32.5 25.5625 40.25 180.8125 30.75 129.75 29.75 190.25 6414.89
1169 639 28.2125 28.875 28.5 33.1875 33.8375 32.5 25.5625 40.25 180.8125 31.0 129.75 30.0 190.5 6419.89
1170 639 28.2125 28.8125 28.5 33.25 33.8375 32.5 25.5625 40.25 180.8125 31.25 129.5 29.75 190.25 6424.89
1171 640 28.2125 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.25 180.8125 31.0 130.0 29.75 190.25 6429.9
1172 640 28.2125 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 129.5 29.75 190.75 6434.9
1173 641 28.275 28.875 28.5 33.25 33.8375 32.5 25.5625 40.3125 180.8125 30.75 129.5 29.5 190.75 6439.91
1173 641 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 130.0 29.75 190.25 6444.9
1174 642 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 129.75 30.0 190.25 6449.91
1175 642 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 31.0 130.0 29.75 190.5 6454.91
1176 643 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 31.0 129.5 30.0 190.75 6459.91
1177 643 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 31.0 130.0 30.0 190.75 6464.92
1178 644 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 129.25 30.0 190.75 6469.92
1179 644 28.275 28.875 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 129.75 29.75 190.75 6474.92
1180 645 28.275 28.875 28.5625 33.3125 33.8375 32.5625 25.5625 40.3125 180.8125 30.75 130.25 30.25 190.25 6479.93
1180 645 28.275 28.9375 28.5625 33.3125 33.9 32.5625 25.5625 40.3125 180.875 31.0 129.75 30.0 191.0 6484.93
1181 646 28.3375 28.9375 28.5 33.25 33.8375 32.5625 25.5625 40.3125 180.8125 31.0 129.75 30.0 190.0 6489.93
1182 646 28.3375 28.9375 28.5625 33.3125 33.9 32.5625 25.5625 40.375 180.875 30.5 130.0 29.75 190.75 6494.93
1183 647 28.3375 28.9375 28.5625 33.3125 33.9 32.625 25.5625 40.375 180.875 31.0 130.0 29.75 190.5 6499.95
1184 647 28.3375 28.9375 28.5625 33.3125 33.9 32.5625 25.5625 40.375 180.875 31.0 130.0 29.75 190.5 6504.94
1185 648 28.3375 28.9375 28.5625 33.3125 33.9 32.625 25.5625 40.375 180.875 30.75 129.75 29.75 190.75 6509.94
1186 648 28.3375 28.9375 28.5625 33.375 33.9 32.5625 25.5625 40.375 180.875 31.25 129.75 30.0 190.25 6514.95
1187 649 28.3375 28.9375 28.5625 33.3125 33.9 32.625 25.5625 40.375 180.875 31.0 129.75 30.0 190.75 6519.95
1187 649 28.3375 28.9375 28.5625 33.3125 33.9 32.625 25.625 40.375 180.875 31.25 129.0 29.5 190.75 6524.95
1188 650 28.3375 28.9375 28.5625 33.3125 33.9 32.625 25.625 40.375 180.875 31.0 130.0 30.0 190.75 6529.96
1189 650 28.3375 28.9375 28.5625 33.375 33.9 32.625 25.625 40.375 180.875 31.25 129.5 30.0 190.75 6534.96
1190 650 28.3375 28.9375 28.5625 33.375 33.9625 32.625 25.625 40.375 180.9375 30.5 129.75 30.25 190.75 6539.96
1191 651 28.3375 28.9375 28.5625 33.3125 33.9625 32.625 25.625 40.375 180.875 31.25 129.5 29.75 190.0 6544.96
1192 651 28.3375 28.9375 28.5625 33.375 33.9625 32.625 25.625 40.375 180.9375 31.0 129.5 30.25 190.75 6549.97
1193 652 28.3375 28.9375 28.5625 33.375 33.9625 32.625 25.625 40.4375 180.9375 31.25 129.75 30.0 190.75 6554.97
1194 652 28.3375 29.0 28.5625 33.375 33.9625 32.625 25.625 40.4375 180.9375 31.0 129.5 30.0 190.5 6559.97
1195 653 28.4 28.9375 28.5625 33.375 33.9625 32.625 25.625 40.4375 180.9375 31.5 130.0 30.25 190.5 6564.98
1195 653 28.3375 28.9375 28.625 33.375 33.9625 32.6875 25.625 40.4375 180.9375 31.0 129.25 30.25 190.5 6569.98
1196 654 28.4 29.0 28.5625 33.375 34.025 32.6875 25.625 40.4375 180.9375 31.25 130.0 30.25 190.5 6574.98
1197 654 28.4 29.0 28.625 33.375 34.025 32.625 25.625 40.4375 181.0 31.0 130.25 30.25 190.5 6579.99
1198 655 28.4 29.0 28.5625 33.375 34.025 32.6875 25.6875 40.4375 181.0 31.0 129.75 29.5 190.5 6584.99
1199 655 28.4 29.0 28.625 33.4375 34.025 32.6875 25.6875 40.4375 180.9375 30.75 129.25 29.5 190.75 6589.99
1200 656 28.4 29.0 28.625 33.375 34.025 32.6875 25.625 40.4375 181.0 31.0 129.75 30.25 190.75 6594.99
1201 656 28.4 29.0 28.625 33.375 34.025 32.6875 25.625 40.4375 180.9375 31.0 130.0 30.25 190.75 6600.0
1202 657 28.4 29.0 28.625 33.375 34.025 32.6875 25.625 40.4375 181.0 31.5 129.75 30.25 191.0 6605.0
1202 657 28.4 29.0 28.625 33.375 34.025 32.6875 25.6875 40.4375 181.0 30.75 129.75 30.0 190.75 6610.0
1203 658 28.4 29.0 28.625 33.375 34.025 32.6875 25.625 40.4375 181.0 30.5 129.75 30.0 190.75 6615.01
1204 658 28.4 29.0 28.625 33.4375 34.025 32.6875 25.625 40.4375 181.0 31.25 129.75 29.75 191.0 6620.01
1205 659 28.4 29.0 28.625 33.375 34.025 32.6875 25.625 40.5 181.0 31.5 130.0 29.75 190.5 6625.01
1206 659 28.4 29.0625 28.625 33.4375 34.025 32.6875 25.625 40.5 181.0625 31.25 129.5 30.0 190.5 6630.02
1207 660 28.4 29.0625 28.625 33.4375 34.025 32.6875 25.6875 40.5 181.0 31.25 130.0 30.0 191.0 6635.02
1208 660 28.4625 29.0625 28.625 33.4375 34.0875 32.6875 25.6875 40.5 181.0 31.25 130.0 30.0 190.5 6640.02
1209 661 28.4625 29.0625 28.6875 33.4375 34.0875 32.6875 25.6875 40.5 181.0625 31.5 130.0 30.0 191.25 6645.03
1209 661 28.4625 29.0625 28.625 33.4375 34.0875 32.6875 25.6875 40.5 181.0625 31.0 130.25 30.0 191.0 6650.03
1210 662 28.4625 29.0625 28.6875 33.4375 34.0875 32.6875 25.6875 40.5 181.0 31.5 130.0 29.5 190.5 6655.03
1211 662 28.4625 29.0625 28.6875 33.4375 34.0875 32.6875 25.6875 40.5 181.0625 31.0 130.0 29.25 190.5 6660.03
1212 663 28.4 29.0625 28.6875 33.4375 34.0875 32.6875 25.6875 40.5 181.0625 31.0 129.75 30.0 191.0 6665.04
1213 663 28.4625 29.0625 28.6875 33.4375 34.0875 32.6875 25.6875 40.5625 181.0625 31.0 129.5 30.0 191.0 6670.04
1214 664 28.4625 29.0625 28.6875 33.4375 34.0875 32.75 25.6875 40.5625 181.0625 31.5 130.0 29.5 191.0 6675.04
1215 664 28.4625 29.0625 28.6875 33.4375 34.0875 32.75 25.6875 40.5625 181.0625 31.25 129.75 30.0 190.75 6680.05
1216 664 28.4625 29.0625 28.6875 33.4375 34.15 32.75 25.6875 40.5625 181.0625 31.25 130.0 30.0 190.75 6685.05
1216 665 28.4625 29.0625 28.6875 33.4375 34.15 32.6875 25.6875 40.5625 181.0625 31.5 129.75 29.75 190.5 6690.05
1217 665 28.4625 29.0625 28.6875 33.4375 34.15 32.75 25.6875 40.5625 181.0625 31.0 129.75 30.5 190.75 6695.05
1218 666 28.4625 29.0625 28.6875 33.4375 34.15 32.75 25.6875 40.5625 181.0625 31.25 130.0 29.75 191.0 6700.06
1219 666 28.525 29.125 28.6875 33.5 34.15 32.75 25.6875 40.5625 181.0625 31.25 130.0 30.0 191.0 6705.06
1220 667 28.4625 29.125 28.6875 33.5 34.15 32.75 25.6875 40.5625 181.0625 31.5 129.75 30.0 190.75 6710.06
1221 667 28.4625 29.125 28.6875 33.5 34.15 32.75 25.75 40.625 181.0625 31.25 129.5 29.5 190.5 6715.07
1222 668 28.4625 29.125 28.6875 33.5 34.15 32.75 25.75 40.5625 181.0625 31.25 129.25 30.0 191.0 6720.07
1223 668 28.4625 29.125 28.6875 33.5 34.15 32.75 25.6875 40.5625 181.125 31.5 129.5 30.0 191.0 6725.07
1223 669 28.4625 29.125 28.6875 33.5 34.2125 32.75 25.75 40.625 181.125 31.5 129.25 30.0 191.0 6730.08
1224 669 28.525 29.125 28.6875 33.5 34.2125 32.75 25.75 40.625 181.125 31.0 129.75 30.0 191.0 6735.08
1225 670 28.4625 29.125 28.75 33.5 34.15 32.75 25.75 40.5625 181.125 31.0 130.5 30.25 190.75 6740.08
1226 670 28.525 29.125 28.6875 33.5 34.15 32.75 25.6875 40.625 181.125 31.0 129.75 30.0 191.0 6745.09
1227 671 28.525 29.125 28.75 33.5 34.2125 32.75 25.6875 40.625 181.125 31.25 130.5 30.0 191.0 6750.08
1228 671 28.525 29.125 28.75 33.5 34.2125 32.75 25.75 40.625 181.125 31.5 130.0 29.5 191.0 6755.09
1229 672 28.525 29.125 28.75 33.5 34.2125 32.75 25.75 40.625 181.1875 31.25 130.0 29.5 191.0 6760.09
1230 672 28.525 29.125 28.75 33.5625 34.2125 32.8125 25.6875 40.625 181.1875 31.25 129.75 29.75 191.0 6765.1
1231 673 28.525 29.125 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.1875 30.75 129.5 30.25 190.75 6770.1
1231 673 28.525 29.125 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.1875 31.25 129.5 30.25 191.25 6775.1
1232 674 28.525 29.125 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.1875 31.5 130.0 30.5 191.0 6780.1
1233 674 28.525 29.1875 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.1875 31.0 130.25 29.75 190.75 6785.11
1234 675 28.525 29.1875 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.25 31.5 130.25 29.75 191.0 6790.11
1235 675 28.525 29.1875 28.75 33.5625 34.2125 32.8125 25.75 40.625 181.25 31.25 129.5 30.25 191.0 6795.11
1236 676 28.525 29.1875 28.75 33.5625 34.275 32.8125 25.75 40.625 181.25 31.5 129.75 30.25 191.0 6800.12
1237 676 28.525 29.1875 28.75 33.5625 34.275 32.8125 25.75 40.6875 181.3125 31.75 130.0 30.25 191.25 6805.12
1238 677 28.525 29.125 28.75 33.625 34.2125 32.8125 25.75 40.6875 181.3125 31.5 130.0 30.25 190.75 6810.12
1239 677 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.3125 31.25 130.5 30.0 191.25 6815.13
1239 678 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.3125 31.0 130.0 29.75 191.25 6820.13
1240 678 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.3125 31.25 129.5 29.5 191.25 6825.13
1241 679 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.3125 31.5 129.75 30.25 191.25 6830.14
1242 679 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.3125 31.0 129.75 30.5 191.25 6835.14
1243 679 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.75 40.6875 181.375 31.5 129.75 30.5 191.25 6840.14
1244 680 28.5875 29.1875 28.75 33.625 34.275 32.8125 25.8125 40.6875 181.375 31.25 130.25 30.0 191.25 6845.15
1245 680 28.5875 29.1875 28.8125 33.625 34.275 32.8125 25.8125 40.6875 181.375 31.25 130.25 30.0 191.5 6850.15
1246 681 28.5875 29.25 28.8125 33.625 34.275 32.875 25.8125 40.6875 181.375 31.25 130.25 30.0 191.25 6855.15
1246 681 28.5875 29.1875 28.8125 33.625 34.275 32.875 25.8125 40.6875 181.375 31.5 130.5 30.25 191.25 6860.15
1247 682 28.65 29.1875 28.8125 33.625 34.275 32.875 25.8125 40.6875 181.375 31.25 129.75 30.0 191.0 6865.16
1248 682 28.5875 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.75 181.375 31.25 130.25 30.0 191.25 6870.16
1249 683 28.65 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.6875 181.375 31.25 130.0 30.25 191.25 6875.16
1250 683 28.5875 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.6875 181.375 31.5 130.25 29.5 191.25 6880.17
1251 684 28.65 29.25 28.8125 33.6875 34.3375 32.875 25.8125 40.75 181.375 31.25 129.75 30.0 191.25 6885.17
1252 684 28.65 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.75 181.375 31.5 130.0 30.0 191.25 6890.17
1253 685 28.65 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.75 181.375 31.25 130.0 30.0 191.25 6895.18
1254 685 28.65 29.25 28.8125 33.6875 34.3375 32.875 25.8125 40.75 181.375 31.5 130.0 30.0 191.25 6900.18
1254 686 28.65 29.25 28.8125 33.625 34.3375 32.875 25.8125 40.75 181.375 31.25 130.0 30.25 191.0 6905.18
1255 686 28.65 29.25 28.8125 33.625 34.4 32.875 25.8125 40.75 181.4375 31.0 129.75 30.0 191.0 6910.18
1256 687 28.65 29.25 28.8125 33.6875 34.4 32.875 25.8125 40.75 181.375 31.5 129.75 30.25 191.25 6915.19
1257 687 28.65 29.25 28.8125 33.6875 34.4 32.875 25.8125 40.75 181.375 31.25 130.0 30.0 191.25 6920.19
1258 688 28.65 29.3125 28.875 33.6875 34.4 32.875 25.8125 40.8125 181.4375 31.5 129.5 30.5 191.5 6925.19
1259 688 28.7125 29.25 28.875 33.6875 34.4 32.9375 25.8125 40.8125 181.4375 31.25 130.25 30.25 191.25 6930.2
1260 689 28.7125 29.25 28.875 33.6875 34.4 32.875 25.8125 40.8125 181.4375 31.5 129.75 30.25 191.25 6935.2
1261 689 28.7125 29.3125 28.8125 33.6875 34.4 32.875 25.875 40.8125 181.4375 31.5 130.25 30.5 191.25 6940.21
1261 690 28.7125 29.3125 28.875 33.6875 34.4 32.875 25.8125 40.8125 181.4375 31.5 130.0 30.0 191.0 6945.21
1262 690 28.7125 29.3125 28.875 33.6875 34.4 32.9375 25.875 40.8125 181.5 30.75 130.25 30.25 190.75 6950.21
1263 691 28.7125 29.3125 28.875 33.6875 34.4 32.9375 25.875 40.8125 181.5 31.5 130.25 29.75 191.25 6955.21
1264 691 28.7125 29.3125 28.875 33.6875 34.4 32.9375 25.875 40.8125 181.4375 31.5 130.5 30.0 191.25 6960.22
1265 692 28.7125 29.3125 28.875 33.6875 34.4 32.9375 25.875 40.8125 181.5 31.25 130.0 30.25 191.5 6965.22
1266 692 28.7125 29.3125 28.875 33.75 34.4625 32.9375 25.8125 40.8125 181.5 31.75 129.75 30.0 191.5 6970.22
1267 693 28.7125 29.3125 28.875 33.75 34.4 32.9375 25.875 40.8125 181.5 31.5 130.0 30.75 191.25 6975.22
1268 693 28.7125 29.3125 28.875 33.75 34.4 32.9375 25.875 40.8125 181.5625 31.5 129.75 30.5 191.0 6980.23
1269 694 28.7125 29.3125 28.875 33.75 34.4 32.9375 25.875 40.8125 181.5625 31.5 129.75 30.5 191.25 6985.23
1269 694 28.7125 29.3125 28.875 33.75 34.4 32.9375 25.875 40.8125 181.5625 31.5 130.5 29.75 191.25 6990.23
1270 695 28.7125 29.3125 28.9375 33.75 34.4 32.9375 25.875 40.875 181.5625 31.5 130.0 30.5 191.5 6995.24
1271 695 28.775 29.3125 28.875 33.75 34.4625 32.9375 25.875 40.875 181.5625 31.5 130.0 30.0 191.25 7000.24
1272 695 28.7125 29.3125 28.875 33.75 34.4625 32.9375 25.875 40.875 181.625 31.5 130.25 30.25 191.5 7005.25
1273 696 28.775 29.375 28.9375 33.75 34.4625 32.9375 25.875 40.875 181.625 31.5 130.25 30.0 191.5 7010.25
1274 696 28.7125 29.375 28.9375 33.75 34.4625 32.9375 25.875 40.875 181.625 31.5 129.75 30.25 191.0 7015.25
1275 697 28.7125 29.375 28.875 33.75 34.4625 32.9375 25.875 40.875 181.625 31.75 129.75 30.0 191.0 7020.25
1276 697 28.7125 29.3125 28.9375 33.8125 34.4625 32.9375 25.875 40.875 181.625 31.75 130.0 30.25 191.25 7025.26
1277 698 28.775 29.375 28.9375 33.8125 34.4625 32.9375 25.875 40.875 181.625 31.25 130.0 30.0 191.75 7030.26
1277 698 28.7125 29.375 28.9375 33.75 34.4625 32.9375 25.875 40.875 181.625 31.0 130.25 30.5 191.5 7035.26
1278 699 28.775 29.375 28.9375 33.8125 34.4625 33.0 25.875 40.875 181.625 31.5 130.25 30.5 191.5 7040.27
1279 699 28.775 29.375 28.9375 33.8125 34.525 33.0 25.875 40.875 181.625 31.5 130.25 30.25 191.75 7045.27
1280 700 28.775 29.375 28.9375 33.8125 34.525 33.0 25.875 40.875 181.6875 31.5 130.25 30.25 191.75 7050.27
1281 700 28.775 29.375 28.9375 33.8125 34.525 33.0 25.9375 40.875 181.625 31.5 130.5 30.0 191.75 7055.27
1282 701 28.775 29.375 28.9375 33.875 34.525 33.0 25.875 40.9375 181.625 31.75 130.5 30.0 191.75 7060.28
1283 701 28.775 29.375 28.9375 33.8125 34.525 33.0 25.9375 40.875 181.6875 31.25 130.25 30.0 192.0 7065.28
1284 702 28.775 29.375 28.9375 33.8125 34.525 33.0 25.9375 40.9375 181.625 31.75 129.75 30.0 191.5 7070.28
1284 702 28.775 29.375 28.9375 33.875 34.525 33.0 25.875 40.9375 181.625 31.25 130.5 30.25 191.5 7075.29
1285 703 28.8375 29.4375 28.9375 33.8125 34.525 33.0 25.875 40.9375 181.6875 31.5 130.0 30.25 191.75 7080.29
1286 703 28.775 29.4375 28.9375 33.875 34.525 33.0 25.9375 40.9375 181.6875 31.75 130.0 30.25 191.25 7085.29
1287 704 28.8375 29.4375 28.9375 33.875 34.525 33.0 25.9375 40.9375 181.625 31.5 130.0 30.5 191.5 7090.29
1288 704 28.8375 29.4375 28.9375 33.875 34.5875 33.0 25.9375 40.9375 181.6875 31.5 129.75 29.75 191.25 7095.3
1289 705 28.8375 29.4375 28.9375 33.875 34.5875 33.0 25.875 40.9375 181.625 32.0 130.0 30.25 191.5 7100.3
1290 705 28.8375 29.4375 28.9375 33.875 34.5875 33.0 25.9375 40.9375 181.625 31.25 129.75 30.25 191.5 7105.3
1291 706 28.8375 29.4375 28.9375 33.875 34.5875 33.0 25.9375 40.9375 181.6875 31.25 130.0 30.5 191.5 7110.31
1291 706 28.8375 29.4375 29.0 33.875 34.5875 33.0 25.9375 41.0 181.6875 31.25 130.0 30.25 191.5 7115.31
1292 706 28.8375 29.4375 29.0 33.875 34.5875 33.0625 25.9375 40.9375 181.6875 31.5 130.25 30.5 191.5 7120.31
1293 707 28.8375 29.4375 29.0 33.875 34.5875 33.0625 25.9375 41.0 181.6875 31.75 130.0 30.5 191.5 7125.32
1294 707 28.8375 29.4375 29.0 33.875 34.5875 33.0 25.9375 40.9375 181.6875 31.5 130.25 30.75 191.25 7130.32
1295 708 28.8375 29.4375 29.0 33.9375 34.5875 33.0625 25.9375 41.0 181.6875 31.5 130.0 30.25 191.25 7135.32
1296 708 28.8375 29.4375 29.0 33.875 34.5875 33.0625 25.9375 41.0 181.6875 31.75 130.25 30.25 191.25 7140.32
1297 709 28.8375 29.4375 29.0 33.875 34.5875 33.0625 25.9375 41.0 181.6875 31.75 130.5 30.25 191.5 7145.33
1298 709 28.8375 29.4375 29.0 33.875 34.5875 33.0625 25.9375 41.0 181.6875 31.5 131.0 29.5 191.25 7150.33
1298 710 28.8375 29.5 29.0 33.9375 34.5875 33.0625 25.9375 41.0 181.6875 31.5 130.75 30.25 191.5 7155.33
1299 710 28.9 29.4375 29.0 33.875 34.5875 33.0625 25.9375 41.0 181.6875 31.75 130.5 30.5 191.75 7160.34
1300 711 28.8375 29.4375 29.0 33.9375 34.65 33.0625 26.0 41.0 181.6875 31.5 129.5 30.5 191.75 7165.34
1301 711 28.9 29.5 29.0 33.9375 34.5875 33.0625 26.0 41.0 181.75 31.5 130.25 30.5 191.25 7170.34
1302 712 28.9 29.5 29.0 33.875 34.65 33.0625 26.0 41.0 181.75 31.25 130.25 30.25 191.5 7175.43
1303 712 28.9 29.5 29.0 33.9375 34.65 33.0625 25.9375 41.0 181.8125 31.5 130.25 30.0 191.5 7180.35
1304 713 28.9 29.5 29.0 33.9375 34.65 33.0625 26.0 41.0625 181.75 31.75 129.75 30.25 191.5 7185.35
1305 713 28.9 29.5 29.0 33.9375 34.65 33.0625 26.0 41.0625 181.75 31.75 130.75 30.0 191.5 7190.35
1306 714 28.9 29.5 29.0 33.9375 34.65 33.0625 26.0 41.0625 181.8125 31.5 130.5 30.25 191.25 7195.36
1306 714 28.9 29.5 29.0625 33.9375 34.65 33.125 26.0 41.0 181.8125 31.25 130.5 30.5 191.75 7200.36
1307 715 28.9 29.5 29.0 33.9375 34.65 33.0625 26.0 41.0625 181.8125 31.25 130.5 30.75 191.75 7205.36
1308 715 28.9 29.5 29.0 33.9375 34.7125 33.0625 26.0 41.0625 181.8125 31.75 130.0 30.0 191.75 7210.37
1309 716 28.9 29.5 29.0625 34.0 34.65 33.125 26.0 41.0625 181.875 31.5 130.25 30.0 191.75 7215.37
1310 716 28.9 29.5 29.0625 34.0 34.7125 33.125 26.0 41.0625 181.875 31.25 130.25 29.75 191.5 7220.37
1311 717 28.9625 29.5 29.0625 34.0 34.7125 33.125 26.0 41.0625 181.875 31.75 130.75 30.25 191.75 7225.38
1312 717 28.9 29.5 29.0625 34.0 34.7125 33.125 26.0 41.0625 181.875 31.5 130.25 30.5 191.75 7230.38
1313 718 28.9625 29.5 29.0625 34.0 34.7125 33.0625 26.0 41.0625 181.875 31.5 130.5 29.75 191.5 7235.38
1314 718 28.9 29.5 29.0625 34.0 34.7125 33.125 26.0 41.0625 181.875 31.5 130.25 31.0 191.75 7240.38
1314 719 28.9 29.5 29.0625 34.0 34.7125 33.125 26.0 41.0625 181.875 31.25 130.5 30.5 191.75 7245.39
1315 719 28.9625 29.5 29.0625 34.0 34.7125 33.125 26.0 41.125 181.875 31.25 130.5 30.0 192.0 7250.39
1316 720 28.9625 29.5625 29.0625 34.0 34.7125 33.125 26.0 41.125 181.9375 30.75 130.0 30.5 192.0 7255.39
