Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
1116 25.4375 60.4375 62.5 25.5 25.75 57.8125 289.36
1116 25.4375 60.4375 62.5 25.5 25.75 57.8125 290.36
1116 25.4375 60.4375 62.5 25.5 25.75 57.8125 291.36
1135 25.4375 60.875 63.0625 25.5625 25.8125 58.25 292.36
1135 25.4375 60.875 63.0625 25.5625 25.8125 58.25 293.37
1135 25.4375 60.875 63.0625 25.5625 25.8125 58.25 294.37
1135 25.4375 60.875 63.0625 25.5625 25.8125 58.25 295.37
1135 25.4375 60.875 63.0625 25.5625 25.8125 58.25 296.37
1155 25.5625 61.375 63.5625 25.625 25.9375 58.6875 297.38
1155 25.5625 61.375 63.5625 25.625 25.9375 58.6875 298.38
1155 25.5625 61.375 63.5625 25.625 25.9375 58.6875 299.38
1155 25.5625 61.375 63.5625 25.625 25.9375 58.6875 300.39
1155 25.5625 61.375 63.5625 25.625 25.9375 58.6875 301.39
1174 25.5625 61.8125 64.0625 25.625 25.9375 59.125 302.39
1174 25.5625 61.8125 64.0625 25.625 25.9375 59.125 303.39
1174 25.5625 61.8125 64.0625 25.625 25.9375 59.125 304.4
1174 25.5625 61.8125 64.0625 25.625 25.9375 59.125 305.4
1174 25.5625 61.8125 64.0625 25.625 25.9375 59.125 306.4
1193 25.5 62.25 64.5625 25.625 25.9375 59.5625 307.4
1193 25.5 62.25 64.5625 25.625 25.9375 59.5625 308.41
1193 25.5 62.25 64.5625 25.625 25.9375 59.5625 309.41
1193 25.5 62.25 64.5625 25.625 25.9375 59.5625 310.41
1193 25.5 62.25 64.5625 25.625 25.9375 59.5625 311.42
1213 25.5 62.75 65.0625 25.5625 25.9375 59.9375 312.42
1213 25.5 62.75 65.0625 25.5625 25.9375 59.9375 313.42
1213 25.5 62.75 65.0625 25.5625 25.9375 59.9375 314.42
1213 25.5 62.75 65.0625 25.5625 25.9375 59.9375 315.43
1213 25.5 62.75 65.0625 25.5625 25.9375 59.9375 316.43
1232 25.4375 63.1875 65.5625 25.625 25.875 60.375 317.43
